name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
suprleag;Super League (FD1094 317-0045);1987;Sega;YES;-;NO;-;-;
suprridr;Super Rider;1983;Taito Corporation (Venture Line license);YES;-;NO;-;-;
macross;Super Spacefortress Macross / Chou-Jikuu Yousai Macross;1992;Banpresto;YES;nmk004;NO;-;-;
macross2;Super Spacefortress Macross II / Chou-Jikuu Yousai Macross II;1993;Banpresto;YES;-;NO;-;-;
suprtrio;Super Trio;1994;Gameace;YES;-;NO;-;-;
svolley;Super Volleyball (Japan);1989;V-System Co.;YES;-;NO;-;-;
superx;Super-X (NTC);1994;Dooyong (NTC license);YES;-;NO;-;-;
ssoldier;Superior Soldiers (US);1993;Irem America;YES;-;NO;-;-;
superman;Superman (World);1988;Taito Corporation;YES;-;NO;-;-;
swatpolc;SWAT Police;2001;ESD;YES;-;NO;-;-;
ssozumo;Syusse Oozumou (Japan);1984;Technos Japan;YES;-;NO;-;-;
tail2nos;Tail to Nose - Great Championship;1989;V-System Co.;YES;ym2608;NO;-;-;
taotaido;Tao Taido (set 1);1993;Video System Co.;YES;-;NO;-;-;
tekipaki;Teki Paki;1991;Toaplan;YES;-;NO;-;-;
tetrsark;Tetris (D.R. Korea) [Wrong colors];198?;D.R. Korea;YES;-;NO;-;-;
tetrisse;Tetris (Japan, System E);1988;Sega;YES;-;NO;-;-;
tetris;Tetris (set 4, Japan, System 16A, FD1094 317-0093);1988;Sega;YES;-;NO;-;-;
battroad;The Battle-Road;1984;Irem;YES;-;NO;-;tr606drumkit;
ctribe;The Combatribes (US);1990;Technos Japan;YES;-;NO;-;-;
thedeep;The Deep (Japan);1987;Wood Place Inc.;YES;-;NO;-;-;
flstory;The FairyLand Story;1985;Taito;YES;-;NO;-;-;
theglad;The Gladiator - Road Of The Sword / Shen Jian (V101) [Incomplete Dump];2003;IGS;YES;pgm;NO;-;-;
lastday;The Last Day (set 1);1990;Dooyong;YES;-;NO;-;-;
mainevt;The Main Event (4 Players ver. Y);1988;Konami;YES;-;NO;-;-;
thepit;The Pit [Parent set for working drivers];1992;Taito;YES;-;NO;-;-;
roishtar;The Return of Ishtar;1986;Namco;YES;-;NO;-;-;
thunderl;Thunder & Lightning;1990;Seta;YES;-;NO;-;-;
theroes;Thunder Heroes;2001;Primetec Investments;YES;-;NO;-;-;
thndzone;Thunder Zone (World, Rev 1);1991;Data East Corporation;YES;-;NO;-;-;
tndrcade;Thundercade / Twin Formation;1987;Seta (Taito license);YES;-;NO;-;-;
tigerh;Tiger Heli (US);1985;Toaplan / Taito America Corp.;YES;-;NO;-;-;
timescan;Time Scanner (set 2, System 16B);1987;Sega;YES;-;NO;-;-;
timesold;Time Soldiers (US Rev 3);1987;Alpha Denshi Co. (SNK/Romstar license);YES;-;NO;-;-;
tokisens;Toki no Senshi - Chrono Soldier;1987;Sega;YES;-;NO;-;-;
topspeed;Top Speed (World);1987;Taito Corporation Japan;YES;-;NO;-;-;
toppyrap;Toppy & Rappy;1996;SemiCom;YES;-;NO;-;-;
toride2g;Toride II Adauchi Gaiden;1994;Metro;YES;-;NO;-;-;
toryumon;Toryumon;1994;Sega / Westone;YES;-;NO;-;-;
tturf;Tough Turf (set 2, Japan, 8751 317-0104);1989;Sega / Sunsoft;YES;-;NO;-;-;
transfrm;Transformer;1986;Sega;YES;-;NO;-;-;
travrusa;Traverse USA / Zippy Race;1983;Irem;YES;-;NO;-;-;
twinactn;Twin Action;1995;Afega;YES;-;NO;-;-;
twinadv;Twin Adventure (World);1995;Barko Corp;YES;-;NO;-;-;
twineag2;Twin Eagle II - The Rescue Mission;1994;Seta;YES;-;NO;-;-;
twinkle;Twinkle;1997;SemiCom;YES;-;NO;-;-;
ufosensi;Ufo Senshi Yohko Chan (MC-8123, 317-0064);1988;Sega;YES;-;NO;-;-;
uballoon;Ultra Balloon;1996;SunA;YES;-;NO;-;-;
utoukond;Ultra Toukon Densetsu (Japan);1993;Banpresto / Tsuburaya Productions;YES;-;NO;-;-;
umanclub;Ultraman Club - Tatakae! Ultraman Kyoudai!!;1992;Banpresto / Tsuburaya Productions;YES;-;NO;-;-;
uniwars;UniWar S;1980;Irem;YES;-;NO;-;-;
mustang;US AAF Mustang (25th May. 1990);1990;UPL;YES;nmk004;NO;-;-;
vangrd2;Vanguard II;1984;SNK;YES;-;NO;-;-;
vastar;Vastar (set 1);1983;Sesame Japan;YES;-;NO;-;-;
viofight;Violence Fight (World);1989;Taito Corporation Japan;YES;-;NO;-;-;
wwjgtin;Wai Wai Jockey Gate-In!;1984;Jaleco / Casio;YES;-;NO;-;-;
wrofaero;War of Aero - Project MEIOU;1993;Yang Cheng;YES;-;NO;-;-;
watrball;Water Balls;1996;ABM;YES;-;NO;-;-;
wmatch;Water Match (315-5064);1984;Sega;YES;-;NO;-;-;
wheelrun;Wheels Runner;19??;International Games;YES;-;NO;-;-;
wildfang;Wild Fang / Tecmo Knight;1989;Tecmo;YES;-;NO;-;-;
wilytowr;Wily Tower;1984;Irem;YES;-;NO;-;-;
wits;Wit's (Japan);1989;Athena (Visco license);YES;-;NO;-;-;
wiz;Wiz;1985;Seibu Kaihatsu Inc.;YES;-;NO;-;-;
wondl96;Wonder League '96 (Korea);1995;SemiCom;YES;-;NO;-;-;
wlstar;Wonder League Star - Sok-Magicball Fighting (Korea);1995;Mijin;YES;-;NO;-;-;
wndrmomo;Wonder Momo;1987;Namco;YES;-;NO;-;-;
wldcourt;World Court (Japan);1988;Namco;YES;-;NO;-;-;
wc90;World Cup '90 (World);1989;Tecmo;YES;ym2608;NO;-;-;
wh2;World Heroes 2 (ALM-006)(ALH-006);1993;ADK;YES;neogeo;NO;-;-;
worldwar;World Wars (World?);1987;SNK;YES;-;NO;-;-;
wrestwar;Wrestle War (set 3, World, 8751 317-0103);1988;Sega;YES;-;NO;-;-;
3in1semi;XESS - The New Revolution (SemiCom 3-in-1);1997;SemiCom;YES;-;NO;-;-;
xorworld;Xor World (prototype);1990;Gaelco;YES;-;NO;-;-;
xxmissio;XX Mission;1986;UPL;YES;-;NO;-;-;
