name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
drivfrcg;Driving Force (Galaxian conversion);1984;Shinkai Inc. (Magic Eletronics USA licence);NO;drivfrcp;YES;drivfrcp;-
dumpmtmt;Dump Matsumoto (Japan, 8751 317-unknown);1986;Sega;NO;bodyslam;YES;bodyslam;-
dungeonmu;Dungeon Magic (Ver 2.1A 1994/02/18);1993;Taito America Corporation;NO;lightbr;YES;lightbr;-
dungeonm;Dungeon Magic (Ver 2.1O 1994/02/18);1993;Taito Corporation Japan;NO;lightbr;YES;lightbr;-
ddsomjr1;Dungeons & Dragons - shadow over mystara (960206 Japan);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomar1;Dungeons & Dragons - shadow over mystara (960208 Asia);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomr3;Dungeons & Dragons - shadow over mystara (960208 Euro);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomr2;Dungeons & Dragons - shadow over mystara (960209 Euro);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomur1;Dungeons & Dragons - shadow over mystara (960209 USA);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomb;Dungeons & Dragons - shadow over mystara (960223 Brazil);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomr1;Dungeons & Dragons - shadow over mystara (960223 Euro);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomh;Dungeons & Dragons - shadow over mystara (960223 Hispanic);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomjr2;Dungeons & Dragons - shadow over mystara (960223 Japan);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsoma;Dungeons & Dragons - shadow over mystara (960619 Asia);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomj;Dungeons & Dragons - shadow over mystara (960619 Japan);1996;Capcom;NO;ddsom;YES;ddsom;-
ddsomud;Dungeons & Dragons - shadow over mystara (960619 USA Phoenix Edition) [Bootleg];1996;bootleg;NO;ddsom;YES;ddsom;-
ddsomu;Dungeons & Dragons - shadow over mystara (960619 USA);1996;Capcom;NO;ddsom;YES;ddsom;-
ddtodar1;Dungeons & Dragons - tower of doom (940113 Asia);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodr1;Dungeons & Dragons - tower of doom (940113 Euro);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodhr2;Dungeons & Dragons - tower of doom (940113 Hispanic);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodjr2;Dungeons & Dragons - tower of doom (940113 Japan);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodur1;Dungeons & Dragons - tower of doom (940113 USA);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodhr1;Dungeons & Dragons - tower of doom (940125 Hispanic);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodjr1;Dungeons & Dragons - tower of doom (940125 Japan);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodu;Dungeons & Dragons - tower of doom (940125 USA);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtoda;Dungeons & Dragons - tower of doom (940412 Asia);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodd;Dungeons & Dragons - tower of doom (940412 Euro Phoenix Edition) [Bootleg];1994;bootleg;NO;ddtod;YES;ddtod;-
ddtodh;Dungeons & Dragons - tower of doom (940412 Hispanic);1994;Capcom;NO;ddtod;YES;ddtod;-
ddtodj;Dungeons & Dragons - tower of doom (940412 Japan);1994;Capcom;NO;ddtod;YES;ddtod;-
dunkshoto;Dunk Shot (FD1089 317-0022);1986;Sega;NO;dunkshot;YES;dunkshot;-
dunkshota;Dunk Shot (Rev A, FD1089 317-0022);1987;Sega;NO;dunkshot;YES;dunkshot;-
dygera;Dyger (Korea set 2);1989;Philko;NO;dyger;YES;dyger;-
dyndukea;Dynamite Duke (Europe, 25JUL89);1989;Seibu Kaihatsu;NO;dynduke;YES;dynduke;-
dyndukej;Dynamite Duke (Japan, 03SEP89);1989;Seibu Kaihatsu;NO;dynduke;YES;dynduke;-
dyndukeja;Dynamite Duke (Japan, 25JUL89);1989;Seibu Kaihatsu;NO;dynduke;YES;dynduke;-
dyndukeu;Dynamite Duke (US, 25JUL89);1989;Seibu Kaihatsu (Fabtek license);NO;dynduke;YES;dynduke;-
dduxbl;Dynamite Dux (bootleg) [Bootleg];1989;bootleg;NO;ddux;YES;ddux;-
ddux1;Dynamite Dux (set 1, 8751 317-0095);1989;Sega;NO;ddux;YES;ddux;-
dduxd;Dynamite Dux (set 2, FD1094 317-0096 decrypted) [Bootleg];1989;Sega;NO;ddux;YES;ddux;-
dduxjd;Dynamite Dux (set 2, Japan, FD1094 317-0094 decrypted) [Bootleg];1989;Sega;NO;ddux;YES;ddux;-
dduxj;Dynamite Dux (set 2, Japan, FD1094 317-0094);1989;Sega;NO;ddux;YES;ddux;-
dleaguej;Dynamite League (Japan);1990;Taito Corporation;NO;dleague;YES;dleague;-
dynwara;Dynasty Wars (US set 2);1989;Capcom;NO;dynwar;YES;dynwar;-
eswatbl;E-Swat - Cyber Police (bootleg) [Bootleg];1989;bootleg;NO;eswat;YES;eswat;-
eswatj1d;E-Swat - Cyber Police (set 1, Japan, FD1094 317-0131 decrypted) [Bootleg];1989;Sega;NO;eswat;YES;eswat;-
eswatj1;E-Swat - Cyber Police (set 1, Japan, FD1094 317-0131);1989;Sega;NO;eswat;YES;eswat;-
eswatjd;E-Swat - Cyber Police (set 2, Japan, FD1094 317-0128 decrypted) [Bootleg];1989;Sega;NO;eswat;YES;eswat;-
eswatj;E-Swat - Cyber Police (set 2, Japan, FD1094 317-0128);1989;Sega;NO;eswat;YES;eswat;-
eswatud;E-Swat - Cyber Police (set 3, US, FD1094 317-0129 decrypted) [Bootleg];1989;Sega;NO;eswat;YES;eswat;-
eswatu;E-Swat - Cyber Police (set 3, US, FD1094 317-0129);1989;Sega;NO;eswat;YES;eswat;-
eswatd;E-Swat - Cyber Police (set 4, World, FD1094 317-0130 decrypted) [Bootleg];1989;Sega;NO;eswat;YES;eswat;-
edfbl;E.D.F. : Earth Defense Force (bootleg) [Bootleg, no sound];1991;bootleg;NO;edf;YES;edf;-
edfu;E.D.F. : Earth Defense Force (North America);1991;Jaleco;NO;edf;YES;edf;-
edfa;E.D.F. : Earth Defense Force (set 2);1991;Jaleco;NO;edf;YES;edf;-
eagle;Eagle (set 1) [Bootleg];1980;Centuri;NO;mooncrst;YES;mooncrst;-
eagle2;Eagle (set 2) [Bootleg];1980;Centuri;NO;mooncrst;YES;mooncrst;-
eagle3;Eagle (set 3) [Bootleg];1980;Nichibutsu (Centuri license);NO;mooncrst;YES;mooncrst;-
ecofghtra;Eco Fighters (931203 Asia);1993;Capcom;NO;ecofghtr;YES;ecofghtr;-
ecofghtrh;Eco Fighters (931203 Hispanic);1993;Capcom;NO;ecofghtr;YES;ecofghtr;-
ecofghtru1;Eco Fighters (931203 USA);1993;Capcom;NO;ecofghtr;YES;ecofghtr;-
ecofghtrd;Eco Fighters (931203 World Phoenix Edition) [Bootleg];1993;bootleg;NO;ecofghtr;YES;ecofghtr;-
ecofghtru;Eco Fighters (940215 USA);1993;Capcom;NO;ecofghtr;YES;ecofghtr;-
eggs;Eggs;1983;[Technos] Universal USA;NO;scregg;YES;scregg;-
8bpm;Eight Ball Action (Pac-Man conversion) [imperfect graphics];1985;Seatongrove Ltd (Magic Eletronics USA license);NO;8ballact;YES;8ballact;-
elvact2u;Elevator Action II (Ver 2.2A 1995/02/20);1994;Taito America Corporation;NO;elvactr;YES;elvactr;-
elvactrj;Elevator Action Returns (Ver 2.2J 1995/02/20);1994;Taito Corporation;NO;elvactr;YES;elvactr;-
endurobl;Enduro Racer (bootleg set 1) [Bootleg];1986;bootleg;NO;enduror;YES;enduror;-
enduror1;Enduro Racer (YM2203, FD1089B 317-0013A);1986;Sega;NO;enduror;YES;enduror;-
enforcej;Enforce (Japan);1988;Taito Corporation;NO;enforce;YES;enforce;-
enforceja;Enforce (Japan, Analog Controls);1988;Taito Corporation;NO;enforce;YES;enforce;-
esckidsj;Escape Kids (Japan, 2 Players);1991;Konami;NO;esckids;YES;esckids;-
espradejo;ESP Ra.De. (Japan, ver. 98/04/14);1998;Atlus / Cave;NO;esprade;YES;esprade;-
espradej;ESP Ra.De. (Japan, ver. 98/04/21);1998;Atlus / Cave;NO;esprade;YES;esprade;-
espgalbl;Espgaluda (2003/10/15 Master Ver, bootleg cartridge conversion) [Bootleg];2003;bootleg;NO;espgal;YES;espgal;-
wc90ba;Euro League (Italian hack of Tecmo World Cup '90 - alt version) [Bootleg];1989;bootleg;NO;wc90;YES;wc90;-
wc90b1;Euro League (Italian hack of Tecmo World Cup '90) [Bootleg];1989;bootleg;NO;wc90;YES;wc90;-
excelsra;Excelsior (set 2);1996;Playmark;NO;excelsr;YES;excelsr;-
exctleagd;Excite League (FD1094 317-0079 decrypted) [Bootleg];1989;Sega;NO;exctleag;YES;exctleag;-
exerizerb;Exerizer (Japan) (bootleg);1987;Jaleco;NO;skyfox;YES;skyfox;-
exodus;Exodus (bootleg?) [Bootleg];19??;Subelectro;NO;redufo;YES;redufo;-
explorer;Explorer [Bootleg];1981;bootleg;NO;scramble;YES;scramble;-
extrmatnj;Extermination (Japan);1987;Taito Corporation;NO;extrmatn;YES;extrmatn;-
extrmatnur;Extermination (US, Romstar);1987;Taito America Corporation (Romstar license);NO;extrmatn;YES;extrmatn;-
extrmatnu;Extermination (US, set 1);1987;Taito (World Games license);NO;extrmatn;YES;extrmatn;-
exzisusa;Exzisus (Japan, conversion);1987;Taito Corporation;NO;exzisus;YES;exzisus;-
exzisust;Exzisus (TAD license);1987;Taito Corporation (TAD license);NO;exzisus;YES;exzisus;-
eyesb;Eyes (bootleg set 1) [Bootleg];1982;bootleg;NO;eyes;YES;eyes;-
eyeszacb;Eyes (bootleg set 2, decrypted) [Bootleg];1982;bootleg;NO;eyes;YES;eyes;-
eyes2;Eyes (Techstar);1982;Techstar (Rock-ola license);NO;eyes;YES;eyes;-
f1dreamb;F-1 Dream (bootleg, set 1) [Bootleg];1988;bootleg;NO;f1dream;YES;f1dream;-
f1dreamba;F-1 Dream (bootleg, set 2) [Bootleg];1988;bootleg;NO;f1dream;YES;f1dream;-
fxa;F-X (alternate set) [Bootleg];1986;bootleg;NO;srdmissn;YES;srdmissn;-
fx;F-X [Bootleg];1986;bootleg;NO;srdmissn;YES;srdmissn;-
falcon;Falcon (bootleg of Phoenix) (8085A CPU);1980;bootleg (BGV Ltd.);NO;phoenix;YES;phoenix;-
falconz;Falcon (bootleg of Phoenix) (Z80 CPU);1980;bootleg;NO;phoenix;YES;phoenix;-
fantasiaa;Fantasia (940307 PCB);1994;Comad / New Japan System;NO;fantasia;YES;fantasia;-
fantasiab;Fantasia (940429 PCB, set 2);1994;Comad / New Japan System;NO;fantasia;YES;fantasia;-
fantasian;Fantasia (940803 PCB);1994;Comad / New Japan System;NO;fantasia;YES;fantasia;-
fantsia2n;Fantasia II (1998);1998;Comad;NO;fantsia2;YES;fantsia2;-
fantsia2a;Fantasia II (Less Explicit);1997;Comad;NO;fantsia2;YES;fantsia2;-
fantsy95;Fantasy '95;1995;Hi-max Technology Inc.;NO;newfant;YES;newfant;-
fantlanda;Fantasy Land (set 2);19??;Electronic Devices Italy;NO;fantland;YES;fantland;-
fantzonep;Fantasy Zone (317-5000);1986;Sega;NO;fantzone;YES;fantzone;-
fantzoneta;Fantasy Zone (Time Attack, bootleg);2008;Sega;NO;fantzone;YES;fantzone;-
fantzone1;Fantasy Zone (unprotected);1986;Sega;NO;fantzone;YES;fantzone;-
fantzn2xp;Fantasy Zone II - The Tears of Opa-Opa (System 16C, prototype);2008;Sega / M2;NO;fantzn2x;YES;fantzn2x;-
fantzn2xps2;Fantasy Zone II - The Tears of Opa-Opa (System 16C, PS2 data file);2008;Sega / M2;NO;fantzn2x;YES;fantzn2x;-
fantznta;Fantasy Zone Time Attack (System 16B, PS2 data file);2008;Sega;NO;fantzn2x;YES;fantzn2x;-
fantazia;Fantazia (bootleg?) [Bootleg];1980;SubElectro;NO;mooncrst;YES;mooncrst;-
farmer;Farmers Rebellion;1985;Sun Electronics;NO;ikki;YES;ikki;-
fastfred;Fast Freddie;1982;Kaneko (Atari license);NO;flyboy;YES;flyboy;-
fatfury2a;Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai (NGM-047);1992;SNK;NO;fatfury2;YES;fatfury2;-
fatfury3a;Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai (NGM-069)(NGH-069) (alternate set);1995;SNK;NO;fatfury3;YES;fatfury3;-
fatfurspa;Fatal Fury Special / Garou Densetsu Special (set 2)(NGM-058)(NGH-058);1993;SNK;NO;fatfursp;YES;fatfursp;-
fenix;Fenix (bootleg of Phoenix);1980;bootleg;NO;phoenix;YES;phoenix;-
fightfeva;Fight Fever (set 2);1994;Viccom;NO;fightfev;YES;fightfev;-
fswords;Fighters Swords (Korean release of Samurai Shodown III);1995;SNK;NO;samsho3;YES;samsho3;-
ffantasyj;Fighting Fantasy (Japan revision 2);1989;Data East Corpotation;NO;hippodrm;YES;hippodrm;-
ffantasy;Fighting Fantasy (Japan revision 3);1989;Data East Corpotation;NO;hippodrm;YES;hippodrm;-
ffantasyb;Fighting Fantasy (Japan revision ?);1989;Data East Corpotation;NO;hippodrm;YES;hippodrm;-
ffantasya;Fighting Fantasy (Japan);1989;Data East Corpotation;NO;hippodrm;YES;hippodrm;-
fitegolfu;Fighting Golf (US);1988;SNK;NO;fitegolf;YES;fitegolf;-
fitegolf2;Fighting Golf (US, Ver 2);1988;SNK;NO;fitegolf;YES;fitegolf;-
fhawkj;Fighting Hawk (Japan);1988;Taito Corporation;NO;fhawk;YES;fhawk;-
fsoccerj;Fighting Soccer (Japan);1988;SNK;NO;fsoccer;YES;fsoccer;-
fsoccerb;Fighting Soccer (Joystick hack bootleg);1988;bootleg;NO;fsoccer;YES;fsoccer;-
fsoccerba;Fighting Soccer (Joystick hack bootleg, alt);1988;bootleg;NO;fsoccer;YES;fsoccer;-
finalbj;Final Blow (Japan);1988;Taito Corporation;NO;finalb;YES;finalb;-
finalbu;Final Blow (US);1988;Taito America Corporation;NO;finalb;YES;finalb;-
fcrash;Final Crash (bootleg (with 2xYM2203 + 2xMSM5205)) [Bootleg];1990;Playmark;NO;ffight;YES;ffight;-
ffightj1;Final Fight (900112 Japan);1989;Capcom;NO;ffight;YES;ffight;-
ffightua;Final Fight (900112 USA);1989;Capcom;NO;ffight;YES;ffight;-
ffightj2;Final Fight (900305 Japan);1989;Capcom;NO;ffight;YES;ffight;-
ffightub;Final Fight (900424 USA);1989;Capcom;NO;ffight;YES;ffight;-
ffightj3;Final Fight (900613 Japan);1989;Capcom;NO;ffight;YES;ffight;-
ffightuc;Final Fight (900613 USA);1989;Capcom;NO;ffight;YES;ffight;-
ffightbl;Final Fight (bootleg set 1 (with 2xYM2203 + 2xMSM5205), World) [Bootleg];1990;bootleg;NO;ffight;YES;ffight;-
ffightbla;Final Fight (bootleg set 2 (with 2xYM2203 + 2xMSM5205), World)) [Bootleg];1990;bootleg;NO;ffight;YES;ffight;-
ffightj;Final Fight (Japan);1989;Capcom;NO;ffight;YES;ffight;-
ffightu;Final Fight (USA, set 1);1989;Capcom;NO;ffight;YES;ffight;-
ffightu1;Final Fight (USA, set 2);1989;Capcom;NO;ffight;YES;ffight;-
ffightu2;Final Fight (USA, set 3);1989;Capcom;NO;ffight;YES;ffight;-
ffighta;Final Fight (World, set 2);1989;Capcom;NO;ffight;YES;ffight;-
fstarfrcj;Final Star Force (Japan);1992;Tecmo;NO;fstarfrc;YES;fstarfrc;-
finalizrb;Finalizer - Super Transformation (bootleg) [Bootleg];1985;bootleg;NO;finalizr;YES;finalizr;-
firebarr;Fire Barrel (Japan);1993;Irem;NO;airass;YES;airass;-
firehawk;Fire Hawk (horizontal);2001;ESD;NO;spec2k;YES;spec2k;-
fireshrka;Fire Shark (Earlier);1989;Toaplan;NO;fireshrk;YES;fireshrk;-
fireshrkd;Fire Shark (Korea, set 1, easier);1990;Toaplan (Dooyong license);NO;fireshrk;YES;fireshrk;-
fireshrkdh;Fire Shark (Korea, set 2, harder);1990;Toaplan (Dooyong license);NO;fireshrk;YES;fireshrk;-
firetrapbl;Fire Trap (Japan bootleg) [Bootleg];1986;bootleg;NO;firetrap;YES;firetrap;-
firetrapj;Fire Trap (Japan);1986;Wood Place Inc.;NO;firetrap;YES;firetrap;-
firetrapa;Fire Trap (US, set 2);1986;Wood Place Inc. (Data East USA license);NO;firetrap;YES;firetrap;-
fixeightt;FixEight (Europe, Taito license);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeighth;FixEight (Hong Kong);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightht;FixEight (Hong Kong, Taito license);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightj;FixEight (Japan);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightjt;FixEight (Japan, Taito license);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightk;FixEight (Korea);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightkt;FixEight (Korea, Taito license);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeighta;FixEight (Southeast Asia);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightat;FixEight (Southeast Asia, Taito license);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeighttw;FixEight (Taiwan);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeighttwt;FixEight (Taiwan, Taito license);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightu;FixEight (USA);1992;Toaplan;NO;fixeight;YES;fixeight;-
fixeightut;FixEight (USA, Taito license);1992;Toaplan;NO;fixeight;YES;fixeight;-
fpointbj;Flash Point (Japan, bootleg) [Bootleg];1989;bootleg;NO;fpoint;YES;fpoint;-
fpoint1d;Flash Point (set 1, Japan, FD1094 317-0127A decrypted) [Bootleg];1989;Sega;NO;fpoint;YES;fpoint;-
fpoint1;Flash Point (set 1, Japan, FD1094 317-0127A);1989;Sega;NO;fpoint;YES;fpoint;-
fpointd;Flash Point (set 2, Japan, FD1094 317-0127A decrypted) [Bootleg];1989;Sega;NO;fpoint;YES;fpoint;-
fpointbl;Flash Point (World, bootleg) [Bootleg];1989;bootleg;NO;fpoint;YES;fpoint;-
flashgalk;Flashgal (set 1, Kyugo logo);1985;Sega;NO;flashgal;YES;flashgal;-
flashgala;Flashgal (set 2);1985;Sega;NO;flashgal;YES;flashgal;-
flickya;Flicky (128k Version, 315-5051, larger roms));1984;Sega;NO;flicky;YES;flicky;-
flickys2;Flicky (128k Version, not encrypted);1984;Sega;NO;flicky;YES;flicky;-
flickyg;Flicky (128k Version, System 2, 315-5051, alt graphics);1984;Sega;NO;flicky;YES;flicky;-
flickys2g;Flicky (128k Version, System 2, not encrypted, alt graphics);1984;Sega;NO;flicky;YES;flicky;-
flickyo;Flicky (64k Version, 315-5051, set 1);1984;Sega;NO;flicky;YES;flicky;-
flickys1;Flicky (64k Version, 315-5051, set 2);1984;Sega;NO;flicky;YES;flicky;-
flipull;Flipull (Japan);1989;Taito Corporation;NO;plotting;YES;plotting;-
flyboyb;Fly-Boy (bootleg);1982;bootleg;NO;flyboy;YES;flyboy;-
fnshark;Flyin' Shark (bootleg of Hishou Zame) [Bootleg];1987;bootleg;NO;fshark;YES;fshark;-
fsharkbt;Flying Shark (bootleg with 8741) [Bootleg];1987;bootleg;NO;fshark;YES;fshark;-
flytigera;Flying Tiger (set 2);1992;Dooyong;NO;flytiger;YES;flytiger;-
forcebrk;Force Break (bootleg) [Bootleg];1986;bootleg;NO;brkthru;YES;brkthru;-
forgottnua;Forgotten Worlds (US, B-Board 88618B-2, rev A);1988;Capcom;NO;forgottn;YES;forgottn;-
forgottnuaa;Forgotten Worlds (US, B-Board 88618B-2, rev AA);1988;Capcom;NO;forgottn;YES;forgottn;-
forgottnuc;Forgotten Worlds (US, B-Board 88618B-2, Rev C);1988;Capcom;NO;forgottn;YES;forgottn;-
forgottnue;Forgotten Worlds (US, B-Board 88618B-2, Rev E);1988;Capcom;NO;forgottn;YES;forgottn;-
forgottnu;Forgotten Worlds (US, B-Board 88621B-2, rev C);1988;Capcom;NO;forgottn;YES;forgottn;-
forgottna;Forgotten Worlds (World);1988;Capcom;NO;forgottn;YES;forgottn;-
freekickb1;Free Kick (bootleg set 1);1987;bootleg;NO;freekick;YES;freekick;-
freekickb3;Free Kick (bootleg set 3);1987;bootleg;NO;freekick;YES;freekick;-
freekicka;Free Kick (NS6201-A 1987.9);1987;Nihon System;NO;freekick;YES;freekick;-
friskyta;Frisky Tom (set 2);1981;Nichibutsu;NO;friskyt;YES;friskyt;-
friskytb;Frisky Tom (set 3, encrypted) [Broken, please use parent romset!];1981;Nichibutsu;NO;friskyt;YES;friskyt;-
frogf;Frog (Falcon bootleg) [Bootleg];1981;bootleg;NO;frogger;YES;frogger;-
frogg;Frog (Galaxian hardware) [Bootleg];1981;bootleg;NO;frogger;YES;frogger;-
froggers;Frog [Bootleg];1981;bootleg;NO;frogger;YES;frogger;-
froggermc;Frogger (Moon Cresta hardware) [No Sound];1981;Konami (Sega license);NO;frogger;YES;frogger;-
froggrs;Frogger (Scramble hardware);1981;Coin Music;NO;frogger;YES;frogger;-
froggers1;Frogger (Sega set 1);1981;Konami (Sega license);NO;frogger;YES;frogger;-
froggers2;Frogger (Sega set 2);1981;Konami (Sega license);NO;frogger;YES;frogger;-
froggers3;Frogger (Sega set 3);1981;Konami (Sega license);NO;frogger;YES;frogger;-
fjbuster;Fujiyama Buster (Japan);1992;Kaneko;NO;shogwarr;YES;shogwarr;-
fullthrl;Full Throttle (Japan);1987;Taito Corporation;NO;topspeed;YES;topspeed;-
funkybeeb;Funky Bee (bootleg, harder);1982;bootleg;NO;funkybee;YES;funkybee;-
funkyjetj;Funky Jet (Japan, rev 2);1992;Data East Corporation;NO;funkyjet;YES;funkyjet;-
funkyjeta;Funky Jet (World);1992;[Data East] (Mitchell license);NO;funkyjet;YES;funkyjet;-
funybublc;Funny Bubble (Comad version);1999;Comad Industry Co Ltd;NO;funybubl;YES;funybubl;-
glocu;G-LOC Air Battle (US);1990;Sega;NO;gloc;YES;gloc;-
glocr360;G-LOC R360;1990;Sega;NO;gloc;YES;gloc;-
gijoej;G.I. Joe (Japan, JAA);1992;Konami;NO;gijoe;YES;gijoe;-
gijoeu;G.I. Joe (US, UAB);1992;Konami;NO;gijoe;YES;gijoe;-
gijoea;G.I. Joe (World, EB8, prototype?);1992;Konami;NO;gijoe;YES;gijoe;-
gaiapolsj;Gaiapolis (ver JAF);1993;Konami;NO;gaiapols;YES;gaiapols;-
gaiapolsu;Gaiapolis (ver UAF);1993;Konami;NO;gaiapols;YES;gaiapols;-
galaga88a;Galaga '88 (02-03-88);1987;Namco;NO;galaga88;YES;galaga88;-
galaga88j;Galaga '88 (Japan);1987;Namco;NO;galaga88;YES;galaga88;-
galagamf;Galaga (Midway set 1 with fast shoot hack);1981;Namco (Midway License);NO;galaga;YES;galaga;galaga
galagamw;Galaga (Midway set 1);1981;Namco (Midway License);NO;galaga;YES;galaga;galaga
galagamk;Galaga (Midway set 2);1981;Namco (Midway License);NO;galaga;YES;galaga;galaga
galagao;Galaga (Namco);1981;Namco;NO;galaga;YES;galaga;galaga
galaga3a;Galaga 3 (GP3 rev. C);1984;Namco;NO;gaplus;YES;gaplus;gaplus
galaga3;Galaga 3 (GP3 rev. D);1984;Namco;NO;gaplus;YES;gaplus;gaplus
galaga3b;Galaga 3 (GP3);1984;Namco;NO;gaplus;YES;gaplus;gaplus
galaga3c;Galaga 3 (set 4);1984;Namco;NO;gaplus;YES;gaplus;gaplus
galaga3m;Galaga 3 (set 5);1984;Namco;NO;gaplus;YES;gaplus;gaplus
neogalaga;Galaga Demo (set 2) [Homebrew];2013;Cristiano Bei/www.iocerom.com;NO;neogalag;YES;neogalag;-
galaxbsf;Galaxian (bootleg, set 1) [Bootleg];1979;bootleg;NO;galaxian;YES;galaxian;-
galaxianbl;Galaxian (bootleg, set 2) [Bootleg];1979;bootleg;NO;galaxian;YES;galaxian;-
galaxiani;Galaxian (Irem);1979;bootleg? (Irem);NO;galaxian;YES;galaxian;-
galaxianm;Galaxian (Midway set 1);1979;Namco (Midway license);NO;galaxian;YES;galaxian;-
galaxianmo;Galaxian (Midway set 2);1979;Namco (Midway license);NO;galaxian;YES;galaxian;-
galaxiana;Galaxian (Namco set 2);1979;Namco;NO;galaxian;YES;galaxian;-
galaxrf;Galaxian (Recreativos Franco S.A. Spanish bootleg);1980;bootleg (Recreativos Franco S.A.);NO;galaxian;YES;galaxian;-
galaxiant;Galaxian (Taito);1979;Namco (Taito license);NO;galaxian;YES;galaxian;-
galaxrfgg;Galaxian Growing Galaxip / Galaxian Nave Creciente (Recreativos Franco S.A. Spanish bootleg);1980;bootleg (Recreativos Franco S.A.);NO;galaxian;YES;galaxian;-
galap4;Galaxian Part 4 (hack) [Hack];1979;G.G.I;NO;galaxian;YES;galaxian;-
galapx;Galaxian Part X (moonaln hack) [Hack];1979;hack;NO;galaxian;YES;galaxian;-
tst_galx;Galaxian Test ROM [Prototype];1979;Test ROM;NO;galaxian;YES;galaxian;-
galturbo;Galaxian Turbo (superg hack) [Hack];1979;hack;NO;galaxian;YES;galaxian;-
galemp;Galaxy Empire (bootleg?) [Bootleg];1980;bootleg (Taito do Brasil);NO;uniwars;YES;uniwars;-
gforce2j;Galaxy Force 2 (Japan);1988;Sega;NO;gforce2;YES;gforce2;-
gforce2ja;Galaxy Force 2 (Japan, Rev A);1988;Sega;NO;gforce2;YES;gforce2;-
gforce2sd;Galaxy Force 2 (Super Deluxe unit);1988;Sega;NO;gforce2;YES;gforce2;-
gallag;Gallag [Bootleg];1981;bootleg;NO;galaga;YES;galaga;galaga
gallop;Gallop - Armed police Unit (Japan);1991;Irem;NO;cosmccop;YES;cosmccop;-
galhustl;Gals Hustler;1997;ACE International;NO;pgalvip;YES;pgalvip;-
galpani4k;Gals Panic 4 (Korea);1996;Kaneko;NO;galpani4;YES;galpani4;-
galpanidx;Gals Panic DX (Asia);2001;Kaneko;NO;galpani4;YES;galpani4;-
galpanisj;Gals Panic S - Extra Edition (Japan);1997;Kaneko;NO;galpanis;YES;galpanis;-
galpanisk;Gals Panic S - Extra Edition (Korea);1997;Kaneko;NO;galpanis;YES;galpanis;-
galpans2a;Gals Panic S2 (Asia);1999;Kaneko;NO;galpans2;YES;galpans2;-
galpans2j;Gals Panic S2 (Japan);1999;Kaneko;NO;galpans2;YES;galpans2;-
galpansu;Gals Panic SU (Korea);1999;Kaneko;NO;galpans2;YES;galpans2;-
usg182;Games V18.2;1989;U.S. Games;NO;usgames;YES;usgames;-
usg185;Games V18.5;1990;U.S. Games;NO;usgames;YES;usgames;-
usg187c;Games V18.7C;1991;U.S. Games;NO;usgames;YES;usgames;-
gangonta;Ganbare! Gonta!! 2 / Party Time: Gonta the Diver II (Japan Release);1995;Mitchell;NO;prtytime;YES;prtytime;-
gbustersa;Gang Busters (set 2);1988;Konami;NO;gbusters;YES;gbusters;-
gangwarsb;Gang Wars (bootleg) [Bootleg];1989;bootleg;NO;gangwars;YES;gangwars;-
gangwarsj;Gang Wars (Japan);1989;Alpha Denshi Co.;NO;gangwars;YES;gangwars;-
gangwarsu;Gang Wars (US);1989;Alpha Denshi Co.;NO;gangwars;YES;gangwars;-
gaplusd;Gaplus (GP2 rev D, alternate hardware);1984;Namco;NO;gaplus;YES;gaplus;gaplus
gaplusa;Gaplus (GP2);1984;Namco;NO;gaplus;YES;gaplus;gaplus
