name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;ranking;bestgame;alltime;cabinets;
chqflagj;Chequered Flag (Japan);1988;Konami;NO;chqflag;YES;chqflag;-;YES;NO;NO;-;NO;YES;NO;YES;chqflag.cpp;Mame 0.37b13 (0.49);10/03/01;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;90;VERTICAL;304;224;59.185606;paddle,pedal;CRT 15kHz;KONAMI CPU,Z80;maincpu KONAMI CPU @3 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM,K007232 PCM Controller;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, k007232_1 K007232 PCM Controller @3.579545 MHz, k007232_2 K007232 PCM Controller @3.579545 MHz;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;GOOD;UNKNOWN;IMPERFECT;GOOD;-;Driving / Race;Driving;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=wzbtO9RHsoc;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
clayshoo;Clay Shoot;1979;Allied Leisure;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;clayshoo.cpp;Mame 0.61;04/07/02;Mame 0.194;31/01/18;0;4;1;0;1;RASTER;0;HORIZONTAL;256;192;60.000000;joystick (analog);CRT 15kHz;Z80;maincpu Z80 @1.267 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / 3rd Person;Shooter;-;English;Black & White;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;Black & White;10 to 20 (Horrible);-;10 to 20 (Horrible);NO
countrun;Counter Run (NS6201-A 1988.3);1988;Nihon System (Sega license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;freekick.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;0;HORIZONTAL;256;224;59.410646;joystick (8-way),dial;CRT 15kHz;Z80;maincpu Z80 @3 MHz;Speaker,SN76489A;mono Speaker, sn1 SN76489A @3 MHz, sn2 SN76489A @3 MHz, sn3 SN76489A @3 MHz, sn4 SN76489A @3 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Maze / Driving;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_countrun;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
cshooter;Cross Shooter (Single PCB);1987;Seibu Kaihatsu (J.K.H. license);NO;airraid;YES;airraid;-;YES;NO;NO;-;NO;YES;NO;YES;airraid.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @6 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM;mono Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
cshootre;Cross Shooter (encrypted);1987;[Seibu Kaihatsu] (J.K.H. license);NO;cshooter;YES;cshooter;-;YES;NO;NO;-;NO;YES;NO;NO;cshooter.c;Mame 0.74u2;06/10/03;Mame 0.133;20/07/09;0;2;2;0;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80,Z80;maincpu Z80 @6 MHz, audiocpu Z80 @3.579545 MHz;-;-;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;UNKNOWN;NODUMP;-;Shooter / Flying Vertical;Shooter;-;Shooter;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Shooter;-;-;Shooter;NO
cupsoc;Seibu Cup Soccer (set 1);1992;Seibu Kaihatsu;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;legionna.cpp;Mame 0.77;11/11/03;Mame 0.194;31/01/18;0;3;4;1;1;RASTER;0;HORIZONTAL;320;240;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, audiocpu Z80 @3.579545 MHz;Speaker,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM3812 OPL2 @3.579545 MHz, oki OKI MSM6295 ADPCM @1.32 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;IMPERFECT;NODUMP;-;Sports / Soccer;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
cupsoc2;Seibu Cup Soccer (set 2);1992;Seibu;NO;cupsoc;YES;cupsoc;-;YES;NO;NO;-;NO;YES;NO;NO;legionna.c;Mame 0.77;11/11/03;Mame 0.124;23/03/08;0;3;2;1;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;68000,Z80;68000 @10 MHz, Z80 @3.579545 MHz;YM3812,OKI6295;YM3812 @3.579545 MHz, OKI6295 @1.32 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;PRELIMINARY;GOOD;-;Sports / Soccer;Sports;-;Sports;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Sports;-;-;Sports;NO
cupsocbl;Seibu Cup Soccer (bootleg);1992;bootleg;NO;cupsoc;YES;cupsoc;-;YES;NO;NO;-;NO;YES;NO;NO;legionna.c;Mame 0.77;11/11/03;Mame 0.124;23/03/08;0;3;2;1;1;RASTER;0;HORIZONTAL;320;256;60.000000;joystick (8-way);CRT 15kHz;68000,Z80;68000 @12 MHz, Z80 @3.579545 MHz;OKI6295,OKI6295;OKI6295 @1 MHz, OKI6295 @1 MHz;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Sports / Soccer;Sports;-;Sports;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Sports;-;-;Sports;NO
cyclshtg;Cycle Shooting;1986;Taito;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;nycaptor.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;256;224;60.000000;lightgun;CRT 15kHz;Z80;maincpu Z80 @4 MHz, sub Z80 @4 MHz, audiocpu Z80 @4 MHz;Speaker,AY-3-8910A PSG,MSM5232,8-Bit R-2R DAC;speaker Speaker, ay1 AY-3-8910A PSG @2 MHz, ay2 AY-3-8910A PSG @2 MHz, msm MSM5232 @2 MHz, dac 8-Bit R-2R DAC;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dduxbl;Dynamite Dux (Datsu bootleg);1989;bootleg (Datsu);NO;ddux;YES;ddux;-;YES;NO;NO;-;NO;YES;NO;NO;system16.cpp;Mame 0.34b4;04/10/98;Mame 0.194;31/01/18;0;3;2;2;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, soundcpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @4 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;Dynamite Dux;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
decathlt;Decathlete (JUET 960709 V1.001);1996;Sega;YES;stvbios;NO;-;-;YES;NO;NO;stvbios;NO;YES;NO;NO;stv.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;4;2;2;1;RASTER;0;HORIZONTAL;352;224;59.764802;joystick (8-way);CRT 15kHz;SH-2,M68000,Sega SCUDSP;maincpu SH-2 @28.636362 MHz, slave SH-2 @28.636362 MHz, audiocpu M68000 @11.2896 MHz, scu:scudsp Sega SCUDSP @14.318181 MHz;Speaker,YMF292-F SCSP,CD/DA;lspeaker Speaker, rspeaker Speaker, scsp YMF292-F SCSP, cdda CD/DA;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;IMPERFECT;GOOD;-;Sports / Track & Field;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
defndjeu;Defender (bootleg);1980;bootleg (Jeutel);NO;defender;YES;defender;-;YES;NO;NO;-;NO;YES;NO;YES;williams.cpp;Mame 0.34b6;28/10/98;Mame 0.194;31/01/18;0;5;3;1;1;RASTER;0;HORIZONTAL;292;240;60.096154;joystick (2-way);CRT 15kHz;MC6809E,M6808;maincpu MC6809E @1 MHz, soundcpu M6808 @3.579545 MHz;Speaker,MC1408;speaker Speaker, dac MC1408;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;-;Shooter / Flying Horizontal;Shooter;Defender;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
demoneye;Demoneye-X;1981;Irem;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;redalert.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;270;VERTICAL;256;240;60.000000;joystick (2-way);CRT 15kHz;M6502,M6802;maincpu M6502 @0.78125 MHz, audiocpu M6802 @0.894886 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @1.789772 MHz, ay2 AY-3-8910A PSG @1.789772 MHz;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_demoneye;https://www.youtube.com/watch?v=vGrZ6ZdQVmc;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
destroyr;Destroyer (version O2);1977;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;destroyr.cpp;Mame 0.57;01/01/02;Mame 0.194;31/01/18;0;2;2;0;1;RASTER;0;HORIZONTAL;256;240;60.000000;paddle;CRT 15kHz;M6800;maincpu M6800 @0.756 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;NODUMP;-;Shooter / Gallery;Shooter;-;English;Monochromatic;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=RRMRqmT96zg;-;0;NO;NO;NO;NO;Monochromatic;10 to 20 (Horrible);197x;197x;NO
digger;Digger;1980;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;vicdual.cpp;Mame 0.34b1;16/08/98;Mame 0.194;31/01/18;0;2;1;0;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @1.93356 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Collect;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_digger;-;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
dkongjrm;Donkey Kong Jr. (bootleg on Moon Cresta hardware, set 1);1982;bootleg;NO;dkongjr;YES;dkongjr;galaxian;YES;NO;NO;-;NO;YES;NO;YES;galaxold.cpp;Mame 0.63;12/01/03;Mame 0.194;31/01/18;0;1;1;1;1;RASTER;90;VERTICAL;256;224;60.606061;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,Galaxian Custom Sound,Discrete Sound;speaker Speaker, cust Galaxian Custom Sound, discrete Discrete Sound;PRELIMINARY;GOOD;PRELIMINARY;IMPERFECT;GOOD;PRELIMINARY;GOOD;GOOD;-;Platform / Run Jump;Platform;Donkey Kong;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
dlair;Dragon's Lair (US Rev. F2);1983;Cinematronics;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;NO;dlair.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;1;2;2;1;RASTER;0;HORIZONTAL;704;480;59.940057;joystick (8-way);CRT 31kHz;Z80;maincpu Z80 @4 MHz, ld_ldv1000:ldv1000 Z80 @2.5 MHz;Speaker,AY-3-8910A PSG,Pioneer LD-V1000;lspeaker Speaker, rspeaker Speaker, aysnd AY-3-8910A PSG @2 MHz, ld_ldv1000 Pioneer LD-V1000;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Platform / Run Jump;Platform;Dragon's Lair;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dorachan;Dora-chan (Japan);1980;Alpha Denshi Co. / Craul Denshi;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dorachan.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;1;1;0;1;RASTER;270;VERTICAL;256;240;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @2 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Collect;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);1980;1980;NO
dotriku2;Dottori Kun (old version);1990;Sega;NO;dotrikun;YES;dotrikun;-;YES;NO;NO;-;NO;YES;NO;NO;dotrikun.c;Mame 0.36rc1;26/02/00;Mame 0.133;20/07/09;0;2;1;0;1;RASTER;0;HORIZONTAL;256;192;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Maze;Maze;-;Maze;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Maze;-;-;Maze;NO
dribling;Dribbling;1983;Model Racing;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dribling.cpp;Mame 0.61;04/07/02;Mame 0.194;31/01/18;0;2;1;0;1;RASTER;0;HORIZONTAL;256;216;60.000000;double joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @5 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Soccer;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_dribling;https://www.youtube.com/watch?v=lX6IWyn6_gE;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
driblino;Dribbling (Olympia);1983;Model Racing (Olympia license);NO;dribling;YES;dribling;-;YES;NO;NO;-;NO;YES;NO;NO;dribling.c;Mame 0.61;04/07/02;Mame 0.133;20/07/09;0;2;1;0;1;RASTER;0;HORIZONTAL;256;216;60.000000;double joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @5 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Sports / Soccer;Sports;-;Sports;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Sports;-;-;Sports;NO
dumpmtmt;Dump Matsumoto (Japan, 8751 317-0011a);1986;Sega;NO;bodyslam;YES;bodyslam;-;YES;NO;NO;-;NO;YES;NO;YES;segas16a.cpp;Mame 0.36b9;13/11/99;Mame 0.194;31/01/18;0;3;2;1;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80,N7751,I8751;maincpu M68000 @10 MHz, soundcpu Z80 @4 MHz, n7751 N7751 @6 MHz, mcu I8751 @8 MHz;Speaker,Yamaha YM2151 OPM,8-Bit R-2R DAC;speaker Speaker, ymsnd Yamaha YM2151 OPM @4 MHz, dac 8-Bit R-2R DAC;PRELIMINARY;GOOD;GOOD;GOOD;GOOD;UNKNOWN;IMPERFECT;NODUMP;-;Sports / Wrestling;Sports;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
eggor;Eggor;1983;Telko;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;pacman.cpp;Mame 0.68;15/05/03;Mame 0.194;31/01/18;0;1;2;1;1;RASTER;90;VERTICAL;288;224;60.606061;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,Namco;mono Speaker, namco Namco @0.96 MHz;PRELIMINARY;GOOD;PRELIMINARY;IMPERFECT;GOOD;UNKNOWN;GOOD;BADDUMP;-;Maze / Shooter Small;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_eggor;https://www.youtube.com/watch?v=WhiMt_8Y8dM;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
einnings;Extra Inning;1978;Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;8080bw.c;Mame 0.34b1;16/08/98;Mame 0.111;10/12/06;0;3;1;0;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (8-way);CRT 15kHz;8080;8080 @2 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Sports / Baseball;Sports;-;Sports;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Sports;-;-;Sports;NO
embargo;Embargo;1977;Cinematronics;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;embargo.cpp;Mame 0.74u1;23/09/03;Mame 0.194;31/01/18;0;1;1;0;1;RASTER;0;HORIZONTAL;256;240;60.000000;dial;CRT 15kHz;S2650;maincpu S2650 @0.625 MHz;-;-;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Surround;Maze;-;English;Black & White;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;https://archive.org/details/arcade_embargo;-;-;0;NO;NO;NO;NO;Black & White;0 to 10 (Worst);197x;197x;NO
endurob2;Enduro Racer (bootleg set 2);1986;bootleg;NO;enduror;YES;enduror;-;YES;NO;NO;-;NO;YES;NO;NO;segahang.cpp;Mame 0.36b3;22/08/99;Mame 0.194;31/01/18;0;2;2;2;1;RASTER;0;HORIZONTAL;320;224;60.054389;joystick (analog),pedal;CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, subcpu M68000 @10 MHz, soundcpu Z80 @4 MHz;Speaker,YM2203 OPN,Sega PCM;lspeaker Speaker, rspeaker Speaker, ym1 YM2203 OPN @4 MHz, ym2 YM2203 OPN @4 MHz, pcm Sega PCM @4 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;-;Driving / Race (chase view) Bike;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;Upright, Wheelie;NO
eswatbl;E-Swat - Cyber Police (bootleg, set 1);1989;bootleg;NO;eswat;YES;eswat;-;YES;NO;NO;-;NO;YES;NO;NO;system16.cpp;Mame 0.34b4;04/10/98;Mame 0.194;31/01/18;0;3;2;2;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, soundcpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM,NEC uPD7759;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @4 MHz, 7759 NEC uPD7759 @0.64 MHz;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Platform / Shooter Scrolling;Platform;E-Swat Cyber Police;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
f1dream;F-1 Dream;1988;Capcom (Romstar license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;tigeroad.cpp;Mame 0.33b3;17/05/98;Mame 0.194;31/01/18;0;2;3;1;1;RASTER;0;HORIZONTAL;256;224;60.080000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, audiocpu Z80 @3.579545 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @3.579545 MHz, ym2 YM2203 OPN @3.579545 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;IMPERFECT;NODUMP;-;Driving / Race;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
f1superb;F1 Super Battle;1994;Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;ms32.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;2;2;1;1;RASTER;0;HORIZONTAL;320;224;60.000000;joystick (analog),pedal,only_buttons;CRT 15kHz;V70,Z80;maincpu V70 @20 MHz, audiocpu Z80 @4 MHz;Speaker,Yamaha YMF271 OPX;mono Speaker, ymf Yamaha YMF271 OPX @16.9344 MHz;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;NODUMP;-;Driving / Race 1st Person;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;YES
farwest;Far West;1986;bootleg?;NO;ironhors;YES;ironhors;-;YES;NO;NO;-;NO;YES;NO;YES;ironhors.cpp;Mame 0.31;25/04/98;Mame 0.194;31/01/18;0;3;2;1;1;RASTER;0;HORIZONTAL;240;224;30.000000;joystick (4-way);CRT 15kHz;MC6809E,Z80;maincpu MC6809E @3.72 MHz, soundcpu Z80 @3.72 MHz;Speaker,YM2203 OPN,Discrete Sound;mono Speaker, ym2203 YM2203 OPN @3.72 MHz, disc_ih Discrete Sound;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Shooter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
fcombat;Field Combat;1985;Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;fcombat.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;2;1;1;1;RASTER;90;VERTICAL;320;224;61.419019;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.333333 MHz, audiocpu Z80 @3.333333 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz;PRELIMINARY;GOOD;PRELIMINARY;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=yDJ9x8vjWF4;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;Cocktail, Upright;NO
fghthstw;Fighter's History (World);1993;Data East Corporation;NO;fghthist;YES;fghthist;-;YES;NO;NO;-;NO;YES;NO;NO;deco32.c;Mame 0.74u2;06/10/03;Mame 0.105;04/04/06;0;6;2;2;1;-;0;HORIZONTAL;320;240;0;joystick (8-way);CRT 15kHz;ARM,HuC6280;ARM @9.333333 MHz, HuC6280 @4.275 MHz;YM2151,OKI6295,OKI6295;YM2151 @3.58 MHz, OKI6295 @0.7627 MHz, OKI6295 @0.15255 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;PRELIMINARY;GOOD;-;Fighter / Versus;Fighter;-;Fighter;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Fighter;-;-;Fighter;NO
finlarch;Final Arch (J 950714 V1.001);1995;Sega;NO;smleague;YES;smleague;-;YES;NO;NO;stvbios;NO;YES;NO;NO;stv.cpp;Mame 0.74u2;06/10/03;Mame 0.194;31/01/18;0;4;2;2;1;RASTER;0;HORIZONTAL;352;224;59.764802;joystick (8-way);CRT 15kHz;SH-2,M68000,Sega SCUDSP;maincpu SH-2 @28.636362 MHz, slave SH-2 @28.636362 MHz, audiocpu M68000 @11.2896 MHz, scu:scudsp Sega SCUDSP @14.318181 MHz;Speaker,YMF292-F SCSP,CD/DA;lspeaker Speaker, rspeaker Speaker, scsp YMF292-F SCSP, cdda CD/DA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Sports / Baseball;Sports;Major League;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
