name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets
dinopic;Cadillacs and Dinosaurs (bootleg with PIC16c57, set 1);1993;bootleg;NO;dino;YES;dino;-;YES;NO;NO;-;NO;YES;NO;YES;fcrash.cpp;Mame 0.125u9;03/07/2008;Mame 0.195;28/02/2018;0;2;3;1;1;RASTER;0;HORIZONTAL;384;224;60.000000;joystick (8-way);CRT 15kHz;M68000;maincpu M68000 @12 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki OKI MSM6295 ADPCM @1 MHz;PRELIMINARY;GOOD;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;BADDUMP;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;3P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
dinopic2;Cadillacs and Dinosaurs (bootleg with PIC16c57, set 2);1993;bootleg;NO;dino;YES;dino;-;YES;NO;NO;-;NO;YES;NO;YES;fcrash.cpp;Mame 0.125u9;03/07/2008;Mame 0.195;28/02/2018;0;2;3;1;1;RASTER;0;HORIZONTAL;384;224;60.000000;joystick (8-way);CRT 15kHz;M68000;maincpu M68000 @12 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki OKI MSM6295 ADPCM @1 MHz;PRELIMINARY;PRELIMINARY;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;???;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
calchase;California Chase;1999;The Game Room;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;NO;calchase.cpp;Mame 0.130u1;19/03/2009;Mame 0.195;28/02/2018;0;24;2;2;1;RASTER;0;HORIZONTAL;640;480;53.178707;keypad;CRT 31kHz;Pentium,AM9517A;maincpu Pentium @133 MHz, dma8237_1 AM9517A @4.772727 MHz, dma8237_2 AM9517A @4.772727 MHz;Speaker,12-Bit R-2R DAC;lspeaker Speaker, rspeaker Speaker, ldac 12-Bit R-2R DAC, rdac 12-Bit R-2R DAC;PRELIMINARY;PRELIMINARY;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;BADDUMP;harddisk;Driving / Race (chase view);Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
calspeeda;California Speed (Version 1.0r8 Mar 10 1998, GUTS Mar 10 1998 / MAIN Mar 10 1998);1998;Atari Games;NO;calspeed;YES;calspeed;-;YES;NO;NO;-;NO;YES;YES;YES;seattle.cpp;Mame 0.133u1;02/08/2009;Mame 0.195;28/02/2018;0;8;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;paddle,pedal;CRT 31kHz;R5000 (little),ADSP-2115;maincpu R5000 (little) @150 MHz, dcs:dcs2 ADSP-2115 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:09.0:ide:1:cdrom:cdda CD/DA, pci:09.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk,cdrom;Driving / Race (chase view);Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=IGOrS9wfHQY;-;0;NO;NO;NO;NO;English;-;-;English;NO
calorie;Calorie Kun vs Moguranian;1986;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;calorie.cpp;Mame 0.94u1;07/03/2005;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Sega 317-0004,Z80;maincpu Sega 317-0004 @4 MHz, audiocpu Z80 @3 MHz;Speaker,YM2149 SSG;mono Speaker, ay1 YM2149 SSG @1.5 MHz, ay2 YM2149 SSG @1.5 MHz, ay3 YM2149 SSG @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Ladders;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=JyqL6GhAXvY;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;Cocktail, Upright;NO
calorieb;Calorie Kun vs Moguranian (bootleg);1986;bootleg;NO;calorie;YES;calorie;-;YES;NO;NO;-;NO;YES;NO;YES;calorie.cpp;Mame 0.94u1;07/03/2005;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz, audiocpu Z80 @3 MHz;Speaker,YM2149 SSG;mono Speaker, ay1 YM2149 SSG @1.5 MHz, ay2 YM2149 SSG @1.5 MHz, ay3 YM2149 SSG @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Ladders;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
cameltryj;Cameltry (Japan, YM2610);1989;Taito Corporation;NO;cameltry;YES;cameltry;-;YES;NO;NO;-;NO;YES;NO;YES;taito_f2.cpp;Mame 0.130u4;16/04/2009;Mame 0.195;28/02/2018;0;1;2;2;1;RASTER;0;HORIZONTAL;320;224;60.000000;dial;CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Maze;Puzzle;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=qT7AscjYIfI;-;0;NO;NO;NO;NO;Japanese;-;-;Cocktail, Upright;NO
cameltryau;Cameltry (US, YM2203 + M6295);1989;Taito America Corporation;NO;cameltry;YES;cameltry;-;YES;NO;NO;-;NO;YES;NO;YES;taito_f2.cpp;Mame 0.136u1;15/01/2010;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;320;224;60.000000;dial;CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @6 MHz;Speaker,YM2203 OPN,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM2203 OPN @3 MHz, oki OKI MSM6295 ADPCM @1.56 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Maze;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=9LFGa4JDJHs;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
cameltrya;Cameltry (World, YM2203 + M6295);1989;Taito America Corporation;NO;cameltry;YES;cameltry;-;YES;NO;NO;-;NO;YES;NO;YES;taito_f2.cpp;Mame 0.130u4;16/04/2009;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;320;224;60.000000;dial;CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @6 MHz;Speaker,YM2203 OPN,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM2203 OPN @3 MHz, oki OKI MSM6295 ADPCM @1.56 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Maze;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=A-HeH1k51Fc;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
cndypuzl;Candy Puzzle (v1.0);1995;CD Express;YES;cubo;NO;-;-;YES;NO;NO;cubo;NO;YES;YES;NO;cubo.cpp;Mame 0.112u2;18/02/2007;Mame 0.195;28/02/2018;0;1;1;2;1;RASTER;0;HORIZONTAL;724;567;49.890391;joystick (8-way),lightgun;CRT 31kHz;M68EC020,MOS 8520 CIA;maincpu M68EC020 @14.18758 MHz, cia_0 MOS 8520 CIA @0.709379 MHz, cia_1 MOS 8520 CIA @0.709379 MHz;Speaker,8364 Paula,CD/DA;lspeaker Speaker, rspeaker Speaker, amiga 8364 Paula @3.546895 MHz, cdda CD/DA;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;BADDUMP;cdrom;Puzzle / Toss;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=yLEX-oBiw8Q;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO
cannonb2;Cannon Ball (bootleg on Crazy Kong hardware) (set 2, buggy);1985;bootleg (TV Game Gruenberg);NO;cannonbp;YES;cannonbp;-;YES;NO;NO;-;NO;YES;NO;YES;cclimber.cpp;Mame 0.98u4;04/08/2005;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;90;VERTICAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG,Samples;speaker Speaker, cclimber_audio:aysnd AY-3-8910A PSG @1.536 MHz, cclimber_audio:samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;6P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
cannonb3;Cannon Ball (bootleg on Crazy Kong hardware) (set 3, no bonus game);1985;bootleg (Soft);NO;cannonbp;YES;cannonbp;-;YES;NO;NO;-;NO;YES;NO;YES;cclimber.cpp;Mame 0.135u2;29/11/2009;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;90;VERTICAL;256;224;60.000000;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG,Samples;speaker Speaker, cclimber_audio:aysnd AY-3-8910A PSG @1.536 MHz, cclimber_audio:samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;6P alt;-;-;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
cannonbp;Cannon Ball (Pac-Man Hardware);1985;Novomatic;YES;cannonb;NO;cannonb;-;YES;NO;NO;-;NO;YES;NO;YES;pacman.cpp;Mame 0.119u3;04/10/2007;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;90;VERTICAL;288;224;60.606061;joystick (4-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz;Speaker,Namco;mono Speaker, namco Namco @0.96 MHz;PRELIMINARY;GOOD;PRELIMINARY;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;6P alt;-;https://www.youtube.com/watch?v=9awpIX2vsLQ;-;0;NO;NO;NO;NO;English;10 to 20 (Horrible);-;Cocktail, Upright;NO
candance;Cannon Dancer (Japan);1996;Mitchell (Atlus license);NO;osman;YES;osman;-;YES;NO;NO;-;NO;YES;NO;YES;simpl156.cpp;Mame 0.98u4;04/08/2005;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;320;240;58.000000;joystick (8-way);CRT 15kHz;ARM (little);maincpu ARM (little) @28 MHz;Speaker,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, okisfx OKI MSM6295 ADPCM @1.6875 MHz, okimusic OKI MSM6295 ADPCM @1.6875 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Fighter Scrolling;Platform;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=Yz4BIsPrZtM;-;0;NO;NO;NO;YES;Japanese;-;-;Japanese;NO
cspike;Cannon Spike / Gun Spike;2000;Psikyo / Capcom;YES;naomi;NO;-;-;YES;NO;NO;naomi;NO;YES;NO;NO;naomi.cpp;Mame 0.114u1;12/04/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;-;English, Japanese, Korean;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;Korean;-;-;Korean;NO
cball;Cannonball (Atari, prototype);1976;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cball.cpp;Mame 0.83;05/06/2004;Mame 0.195;28/02/2018;0;2;2;0;1;RASTER;0;HORIZONTAL;256;224;60.000000;only_buttons;CRT 15kHz;M6800;maincpu M6800 @0.756 MHz;-;-;PRELIMINARY;GOOD;PRELIMINARY;PRELIMINARY;IMPERFECT;UNKNOWN;GOOD;BADDUMP;-;Ball & Paddle / Jump and Touch;Ball & Paddle;-;English;Monochromatic;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;Monochromatic;0 to 10 (Worst);-;0 to 10 (Worst);NO
canvas;Canvas Croquis;1985;SNK;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mainsnk.cpp;Mame 0.103;30/12/2005;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;288;216;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.36 MHz, audiocpu Z80 @4 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @2 MHz, ay2 AY-3-8910A PSG @2 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Reconstruction;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=alX7F-1iQTE;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1985;Cocktail, Upright;NO
capbowl3;Capcom Bowling (set 3);1988;Incredible Technologies / Capcom;NO;capbowl;YES;capbowl;-;YES;NO;NO;-;NO;YES;NO;YES;capbowl.cpp;Mame 0.80u2;27/03/2004;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;270;VERTICAL;360;245;57.000000;trackball,only_buttons;CRT 15kHz;MC6809E;maincpu MC6809E @2 MHz, audiocpu MC6809E @2 MHz;Speaker,YM2203 OPN,DAC0832;speaker Speaker, ymsnd YM2203 OPN @4 MHz, dac DAC0832;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Bowling;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;https://www.youtube.com/watch?v=5iVWlhsnAmo;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
capbowl4;Capcom Bowling (set 4);1988;Incredible Technologies / Capcom;NO;capbowl;YES;capbowl;-;YES;NO;NO;-;NO;YES;NO;YES;capbowl.cpp;Mame 0.84u6;03/08/2004;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;270;VERTICAL;360;245;57.000000;trackball,only_buttons;CRT 15kHz;MC6809E;maincpu MC6809E @2 MHz, audiocpu MC6809E @2 MHz;Speaker,YM2203 OPN,DAC0832;speaker Speaker, ymsnd YM2203 OPN @4 MHz, dac DAC0832;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Bowling;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;https://www.youtube.com/watch?v=_As4UYOjNB0;-;0;NO;NO;NO;NO;English;-;-;Cocktail, Upright;NO
fghtjam;Capcom Fighting Jam (JAM1 Ver. A);2004;Capcom / Namco;YES;sys246;NO;-;-;YES;NO;NO;sys246;NO;YES;YES;NO;namcops2.cpp;Mame 0.135u2;29/11/2009;Mame 0.195;28/02/2018;0;0;0;0;1;RASTER;0;HORIZONTAL;640;480;60.000000;-;CRT 31kHz;R5000 (little);maincpu R5000 (little) @294 MHz;-;-;PRELIMINARY;PRELIMINARY;GOOD;PRELIMINARY;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
csclub1d;Capcom Sports Club (Euro 970722 Phoenix Edition) (bootleg);1997;bootleg;NO;csclub;YES;csclub;-;YES;NO;NO;-;NO;YES;NO;YES;cps2.cpp;Mame 0.139u2;30/08/2010;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;384;224;59.637405;joystick (8-way);CRT 15kHz;M68000,Z80,DSP16;maincpu M68000 @16 MHz, audiocpu Z80 @8 MHz, qsound:qsound DSP16 @4 MHz;Speaker,Q-Sound;lspeaker Speaker, rspeaker Speaker, qsound Q-Sound @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Multiplay;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=oq1k4j_i0LQ;-;0;NO;NO;NO;NO;English;-;-;English;NO
csclub1;Capcom Sports Club (Euro 970722);1997;Capcom;NO;csclub;YES;csclub;-;YES;NO;NO;-;NO;YES;NO;YES;cps2.cpp;Mame 0.127u6;01/10/2008;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;384;224;59.637405;joystick (8-way);CRT 15kHz;M68000,Z80,DSP16;maincpu M68000 @16 MHz, audiocpu Z80 @8 MHz, qsound:qsound DSP16 @4 MHz;Speaker,Q-Sound;lspeaker Speaker, rspeaker Speaker, qsound Q-Sound @4 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Multiplay;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=LdfS5nDG9mA;-;0;NO;NO;NO;NO;English;-;-;English;NO
cvs2gd;Capcom Vs. SNK 2 Millionaire Fighting 2001 (Rev A) (GDL-0007A);2001;Capcom / SNK;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.126u1;17/07/2008;Mame 0.185;26/04/2017;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7,Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 @2.8224 MHz, mie_maple:mie Z80 @13.5 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;UNKNOWN;GOOD;-;Fighter / Versus;Fighter;SNK Vs. Capcom;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
capsnka;Capcom Vs. SNK Millennium Fight 2000 (Rev A);2000;Capcom / SNK;NO;capsnk;YES;capsnk;-;YES;NO;NO;naomi;NO;YES;NO;NO;naomi.cpp;Mame 0.133u1;02/08/2009;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;SNK Vs. Capcom;English, Japanese, Korean;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;Korean;-;-;Korean;NO
capsnk;Capcom Vs. SNK Millennium Fight 2000 (Rev C);2000;Capcom / SNK;YES;naomi;NO;-;-;YES;NO;NO;naomi;NO;YES;NO;NO;naomi.cpp;Mame 0.114u1;12/04/2007;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;SNK Vs. Capcom;English, Japanese, Korean;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;Korean;-;-;Korean;NO
cvsgd;Capcom Vs. SNK Millennium Fight 2000 Pro (Japan) (GDL-0004);2001;Capcom / SNK;YES;naomigd;NO;-;-;YES;NO;NO;naomigd;NO;YES;YES;NO;naomi.cpp;Mame 0.127u3;08/09/2008;Mame 0.195;28/02/2018;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;61.702586;joystick (8-way);CRT 31kHz;SH-4 (little),ARM7 (little),Z80,TMP90PH44,M68000;maincpu SH-4 (little) @200 MHz, soundcpu ARM7 (little) @2.8224 MHz, mie_maple:mie Z80 @16 MHz, 837_13551:iomcu TMP90PH44 @10 MHz, comm_board:m3commcpu M68000 @10 MHz;Speaker,AICA;lspeaker Speaker, rspeaker Speaker, aica AICA;PRELIMINARY;PRELIMINARY;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;SNK Vs. Capcom;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
captavena;Captain America and The Avengers (Asia Rev 1.0);1991;Data East Corporation;NO;captaven;YES;captaven;-;YES;NO;NO;-;NO;YES;NO;YES;deco32.cpp;Mame 0.133u1;02/08/2009;Mame 0.195;28/02/2018;0;2;4;2;1;RASTER;0;HORIZONTAL;320;240;57.799650;joystick (8-way);CRT 15kHz;ARM (little),HuC6280;maincpu ARM (little) @7 MHz, audiocpu HuC6280 @2.685 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.58 MHz, oki1 OKI MSM6295 ADPCM @1.6875 MHz, oki2 OKI MSM6295 ADPCM @2.1375 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
captavenj;Captain America and The Avengers (Japan Rev 0.2);1991;Data East Corporation;NO;captaven;YES;captaven;-;YES;NO;NO;-;NO;YES;NO;YES;deco32.cpp;Mame 0.133u1;02/08/2009;Mame 0.195;28/02/2018;0;2;4;2;1;RASTER;0;HORIZONTAL;320;240;57.799650;joystick (8-way);CRT 15kHz;ARM (little),HuC6280;maincpu ARM (little) @7 MHz, audiocpu HuC6280 @2.685 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.58 MHz, oki1 OKI MSM6295 ADPCM @1.6875 MHz, oki2 OKI MSM6295 ADPCM @2.1375 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;-;-;0;NO;NO;NO;NO;Japanese;-;-;Japanese;NO
captavene;Captain America and The Avengers (UK Rev 1.4);1991;Data East Corporation;NO;captaven;YES;captaven;-;YES;NO;NO;-;NO;YES;NO;YES;deco32.cpp;Mame 0.133u1;02/08/2009;Mame 0.195;28/02/2018;0;2;4;2;1;RASTER;0;HORIZONTAL;320;240;57.799650;joystick (8-way);CRT 15kHz;ARM (little),HuC6280;maincpu ARM (little) @7 MHz, audiocpu HuC6280 @2.685 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.58 MHz, oki1 OKI MSM6295 ADPCM @1.6875 MHz, oki2 OKI MSM6295 ADPCM @2.1375 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;-;-;0;NO;NO;NO;NO;English;-;-;English;NO
