name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets
dynagear;Dyna Gear;1993;Sammy;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;ssv.cpp;Mame 0.82;06/05/2004;Mame 0.195;28/02/2018;0;3;2;2;1;RASTER;0;HORIZONTAL;336;240;60.186720;joystick (8-way);CRT 15kHz;V60;maincpu V60 @16 MHz;Speaker,Ensoniq ES5506;lspeaker Speaker, rspeaker Speaker, ensoniq Ensoniq ES5506 @16 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;PRELIMINARY;GOOD;GOOD;-;Platform / Fighter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=MM4lmhBDFOM;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1993;1993;YES
dynashot;Dynamic Shoot Kyousou;1988;Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;homerun.cpp;Mame 0.109u1;05/10/2006;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;256;240;60.252579;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @5 MHz;Speaker,YM2203 OPN;mono Speaker, ymsnd YM2203 OPN @2.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Sports / Soccer;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=l2A9cbg10us;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
dynabomb;Dynamite Bomber (Korea, Rev 1.5);2000;Limenko;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;limenko.cpp;Mame 0.112u2;18/02/2007;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;384;240;60.000000;joystick (8-way);CRT 15kHz;E1-32XN,I8052;maincpu E1-32XN @80 MHz, qs1000:cpu I8052 @24 MHz;Speaker,QS1000;lspeaker Speaker, rspeaker Speaker, qs1000 QS1000 @24 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=9HtYp4YpcUU;-;0;NO;NO;NO;NO;English;70 to 80 (Good);2000;2000;NO
ddux;Dynamite Dux (set 3, World) (FD1094 317-0096);1988;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas16b.cpp;Mame 0.88;24/10/2004;Mame 0.195;28/02/2018;0;3;2;1;1;RASTER;0;HORIZONTAL;320;224;60.054389;joystick (8-way);CRT 15kHz;Hitachi FD1094 Encrypted CPU,Z80;maincpu Hitachi FD1094 Encrypted CPU @10 MHz, soundcpu Z80 @5 MHz;Speaker,Yamaha YM2151 OPM,NEC uPD7759;mono Speaker, ym2151 Yamaha YM2151 OPM @4 MHz, upd NEC uPD7759 @0.64 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;Dynamite Dux;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=VTHQWsh0Pcg;-;0;NO;NO;YES;YES;English;70 to 80 (Good);1988;1988;NO
dynwar;Dynasty Wars (USA, B-Board 89624B-?);1989;Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cps1.cpp;Mame 0.86u4;09/09/2004;Mame 0.195;28/02/2018;0;3;2;1;1;RASTER;0;HORIZONTAL;384;224;59.637405;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, audiocpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, 2151 Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;Dynasty Wars;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_dynwar;https://www.youtube.com/watch?v=q7fJVaNN09g;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);YES
egghunt;Egg Hunt;1995;Invi Image;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;egghunt.cpp;Mame 0.100u3;29/09/2005;Mame 0.195;28/02/2018;0;2;1;1;1;RASTER;0;HORIZONTAL;384;240;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @6 MHz, audiocpu Z80 @6 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki OKI MSM6295 ADPCM @1.56 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Drop;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=4knI-AmBLBo;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
evosocc;Evolution Soccer;2001;Evoga;YES;crysbios;NO;-;-;YES;NO;NO;crysbios;NO;YES;NO;NO;crystal.cpp;Mame 0.90;04/01/2005;Mame 0.195;28/02/2018;0;4;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;SE3208;maincpu SE3208 @43 MHz;Speaker,VRender0;lspeaker Speaker, rspeaker Speaker, vrender VRender0;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Soccer;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=i16fJIQvBVw;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);YES
animaljr;Exciting Animal Land Jr. (USA);1993;Nakanihon / East Technology (Taito license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;ddenlovr.cpp;Mame 0.97u3;26/06/2005;Mame 0.195;28/02/2018;0;0;1;1;1;RASTER;0;HORIZONTAL;336;240;60.000000;-;CRT 15kHz;Z80;maincpu Z80 @8 MHz, soundcpu Z80 @3.579545 MHz;Speaker,Yamaha YM2413 OPLL,AY-3-8910A PSG,OKI MSM6295 ADPCM;mono Speaker, ym2413 Yamaha YM2413 OPLL @3.579545 MHz, aysnd AY-3-8910A PSG @3.579545 MHz, oki OKI MSM6295 ADPCM @1.2272 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;PRELIMINARY;GOOD;GOOD;-;Whac-A-Mole / Hammer;Whac-A-Mole;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=SjFw_vlE5xw;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;30 to 40 (Amendable);NO
explbrkr;Explosive Breaker;1992;Kaneko;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;kaneko16.cpp;Mame 0.87u4;16/10/2004;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;90;VERTICAL;256;224;59.000000;joystick (8-way);CRT 15kHz;M68000;maincpu M68000 @12 MHz;Speaker,YM2149 SSG,OKI MSM6295 ADPCM;mono Speaker, ym2149_1 YM2149 SSG @2 MHz, ym2149_2 YM2149 SSG @2 MHz, oki OKI MSM6295 ADPCM @2 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=BByppixMvS8;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
einning;Extra Inning / Ball Park II;1978;Midway / Taito;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mw8080bw.cpp;Mame 0.111u4;18/01/2007;Mame 0.195;28/02/2018;0;3;1;1;1;RASTER;0;HORIZONTAL;260;224;59.541985;joystick (8-way);CRT 15kHz;8080;maincpu 8080 @1.9968 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Baseball;Sports;Tornado Baseball;English;Black & White;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=mLUe5SSeeCE;-;0;NO;NO;NO;NO;Black & White;0 to 10 (Worst);-;0 to 10 (Worst);NO
fantasy;Fantasy (Germany);1981;SNK;YES;-;NO;-;fantasy;YES;NO;NO;-;NO;YES;NO;YES;snk6502.cpp;Mame 0.16;13/04/1997;Mame 0.187;28/06/2017;0;0;2;1;1;RASTER;90;VERTICAL;256;224;61.000000;joystick (8-way);CRT 15kHz;M6502;maincpu M6502 @0.705562 MHz;Speaker,SNK6502 Audio Custom,Samples,TI SN76477 CSG,Discrete Sound;mono Speaker, snk6502 SNK6502 Audio Custom, samples Samples, sn76477.1 TI SN76477 CSG, discrete Discrete Sound;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Maze;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=JwOEArk7hMk;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;Cocktail, Upright;NO
fghtbskt;Fighting Basketball;1984;Paradise Co. Ltd.;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;m63.cpp;Mame 0.86u4;09/09/2004;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80,I8039;maincpu Z80 @3 MHz, soundcpu I8039 @3 MHz;Speaker,AY-3-8910A PSG,Samples;mono Speaker, ay1 AY-3-8910A PSG @1.5 MHz, samples Samples;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Basketball;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=CMbvSJ1y5h0;-;0;NO;NO;NO;NO;English;10 to 20 (Horrible);-;Cocktail, Upright;NO
filetto;Filetto (v1.05 901009);1990;Novarmatic;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;pcxt.cpp;Mame 0.114u2;19/04/2007;Mame 0.195;28/02/2018;0;1;1;1;1;RASTER;0;HORIZONTAL;640;200;59.922748;joystick (3-way);CRT 15kHz;I8088,AM9517A;maincpu I8088 @4.772727 MHz, mb:dma8237 AM9517A @4.772727 MHz;Speaker,Filtered 1-bit DAC,HC-55516;mb:mono Speaker, mb:speaker Filtered 1-bit DAC, voice HC-55516 @2 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Match;Puzzle;-;Italian;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;-;-;0;NO;NO;NO;NO;Italian;10 to 20 (Horrible);-;10 to 20 (Horrible);NO
finalttr;Final Tetris;1993;Jeil Computer System;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;snowbros.cpp;Mame 0.97u2;19/06/2005;Mame 0.195;28/02/2018;0;3;3;1;1;RASTER;0;HORIZONTAL;256;224;57.500000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, soundcpu Z80 @3.579545 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @0.9999 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Puzzle / Drop;Puzzle;Tetris;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=mfdiz-fESVA;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
fishfren;Fishin' Frenzy (prototype);1995;Time Warner Interactive;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;jaguar.cpp;Mame 0.110u1;09/11/2006;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;360;240;59.922743;joystick (8-way);CRT 15kHz;R3041,Jaguar GPU,Jaguar DSP;maincpu R3041 @40 MHz, gpu Jaguar GPU @26 MHz, dsp Jaguar DSP @26 MHz;Speaker,16-Bit R-2R Twos Complement DAC;lspeaker Speaker, rspeaker Speaker, ldac 16-Bit R-2R Twos Complement DAC, rdac 16-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Fishing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=w_1gKzW3x5I;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1995;1995;NO
flipmaze;Flip Maze (V2.04J 1999/09/02 20:00);1999;MOSS / Taito;YES;coh3002t;NO;-;-;YES;NO;NO;coh3002t;NO;YES;YES;NO;taitogn.cpp;Mame 0.130u1;19/03/2009;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8661R,MN1020012A;maincpu CXD8661R @100 MHz, taito_zoom:mn10200 MN1020012A @12.5 MHz;Speaker,PlayStation SPU,ZOOM ZSG-2;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, taito_zoom:zsg2 ZOOM ZSG-2 @25 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;NODUMP;harddisk;Puzzle / Match;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=8UFeeax_ed4;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1999;1999;NO
flytiger;Flying Tiger (set 1);1992;Dooyong;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dooyong.cpp;Mame 0.95u3;18/04/2005;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;270;VERTICAL;384;240;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @8 MHz, audiocpu Z80 @4 MHz;Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=uqayrJQEw4A;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO
fort2b;Fortress 2 Blue Arcade (World) (ver 1.01 / pcb ver 3.05);2001;Eolith;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;eolith.cpp;Mame 0.102u3;08/12/2005;Mame 0.195;28/02/2018;0;2;1;2;1;RASTER;0;HORIZONTAL;320;240;60.000000;joystick (8-way);CRT 15kHz;E1-32N,I8032,I8052;maincpu E1-32N @50 MHz, soundcpu I8032 @12 MHz, qs1000:cpu I8052 @24 MHz;Speaker,QS1000;lspeaker Speaker, rspeaker Speaker, qs1000 QS1000 @24 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Command;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=wn7-byGhjOE;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
fredmem;Fred Flintstones' Memory Match (World?, Ticket version, 3/17/95);1994;Coastal Amusements;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dcheese.cpp;Mame 0.102u1;20/11/2005;Mame 0.195;28/02/2018;0;9;2;2;1;RASTER;0;HORIZONTAL;360;240;60.000000;only_buttons;CRT 15kHz;M68000,MC6809 (legacy),TMS32015;maincpu M68000 @14.31818 MHz, audiocpu MC6809 (legacy) @1.5 MHz, bsmt:bsmt2000 TMS32015 @24 MHz;Speaker,BSMT2000;lspeaker Speaker, rspeaker Speaker, bsmt BSMT2000 @24 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Match;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=clKdCpck9hM;-;0;NO;NO;NO;NO;English;70 to 80 (Good);1994;1994;NO
freezeat;Freeze (Atari) (prototype, English voice, 96/10/25);1996;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;jaguar.cpp;Mame 0.110u1;09/11/2006;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;360;240;59.922743;joystick (8-way);CRT 15kHz;R3041,Jaguar GPU,Jaguar DSP;maincpu R3041 @40 MHz, gpu Jaguar GPU @26 MHz, dsp Jaguar DSP @26 MHz;Speaker,16-Bit R-2R Twos Complement DAC;lspeaker Speaker, rspeaker Speaker, ldac 16-Bit R-2R Twos Complement DAC, rdac 16-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Puzzle / Toss;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=yHdKrbwIDaY;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO
fspiderb;Frog & Spiders (bootleg?);1981;Taito Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;jollyjgr.cpp;Mame 0.137u4;04/05/2010;Mame 0.195;28/02/2018;0;2;2;1;1;RASTER;90;VERTICAL;256;224;59.180000;joystick (2-way);CRT 15kHz;Z80;maincpu Z80 @3 MHz;Speaker,AY-3-8910A PSG;mono Speaker, aysnd AY-3-8910A PSG @1.789772 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=N2ltU7BfLeQ;-;0;NO;NO;NO;NO;English;30 to 40 (Amendable);-;Cocktail, Upright;YES
gstream;G-Stream G2020;2002;Oriental Soft Japan;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;gstream.cpp;Mame 0.115u3;30/05/2007;Mame 0.195;28/02/2018;0;4;2;1;1;RASTER;270;VERTICAL;320;240;60.000000;joystick (8-way);CRT 15kHz;E1-32XT;maincpu E1-32XT @64 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki1 OKI MSM6295 ADPCM @1 MHz, oki2 OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;"https://www.youtube.com/watch?v=7gP36LZD3Uc
http://www.youtube.com/watch?v=oORKrXcQxFg";-;0;NO;NO;NO;YES;English;50 to 60 (Not Good Enough);2002;2002;NO
galaxia;Galaxia (set 1);1979;Zaccaria / Zelco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;galaxia.cpp;Mame 0.103u4;26/01/2006;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;90;VERTICAL;240;240;60.000000;joystick (2-way);CRT 15kHz;S2650;maincpu S2650 @1.789772 MHz;Signetics 2636 PVI,Speaker;s2636_0 Signetics 2636 PVI, s2636_1 Signetics 2636 PVI, s2636_2 Signetics 2636 PVI, mono Speaker;IMPERFECT;GOOD;IMPERFECT;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=Srs6_QfKxbg;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO
usg252;Games V25.4X;1992;U.S. Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;usgames.c;Mame 0.61;04/07/2002;Mame 0.148;11/01/2013;0;5;1;1;1;RASTER;0;HORIZONTAL;400;248;60.000000;-;CRT 15kHz;M6809;maincpu M6809 @2 MHz;Speaker,AY-3-8910A;mono Speaker, aysnd AY-3-8910A @2 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Multiplay *Mature*;Multiplay;-;Multiplay;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;NO;Multiplay;-;-;Multiplay;NO
gauntdl;Gauntlet Dark Legacy (version DL 2.52);1999;Midway Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;YES;vegas.cpp;Mame 0.91u1;30/01/2005;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;joystick (8-way);CRT 31kHz;R5000 (little),ADSP-2104;maincpu R5000 (little) @200 MHz, dcs:dcs2 ADSP-2104 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:05.0:ide:1:cdrom:cdda CD/DA, pci:05.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk,cdrom;Maze / Shooter Large;Maze;Gauntlet;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=dAm9q9FRVEc;-;80;NO;NO;NO;NO;English;80 to 90 (Very Good);-;80 to 90 (Very Good);NO
gauntleg;Gauntlet Legends (version 1.6);1998;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;YES;vegas.cpp;Mame 0.91u1;30/01/2005;Mame 0.195;28/02/2018;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;joystick (8-way);CRT 31kHz;R5000 (little),ADSP-2104;maincpu R5000 (little) @200 MHz, dcs:dcs2 ADSP-2104 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:05.0:ide:1:cdrom:cdda CD/DA, pci:05.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk,cdrom;Maze / Shooter Large;Maze;Gauntlet;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=Hmf1PFM0aRE;-;80;NO;NO;NO;NO;English;80 to 90 (Very Good);-;80 to 90 (Very Good);NO
gekirido;Gekirindan (Ver 2.3J 1995/09/21);1995;Taito Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;taito_f3.c;Mame 0.37b15 (0.51);24/05/2001;Mame 0.140u3;23/12/2010;0;4;4;2;1;RASTER;270;VERTICAL;320;232;58.970000;joystick (8-way),dial;CRT 15kHz;68EC020,68000;maincpu 68EC020 @16 MHz, audiocpu 68000 @16 MHz;ES5505;ensoniq ES5505 @15.23805 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;UNKNOWN;GOOD;-;Shooter / Flying Vertical;Shooter;-;Shooter;-;NO;YES;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;-;-;-;-;0;NO;NO;NO;YES;Shooter;-;-;Shooter;NO
plegends;Gogetsuji Legends (US, Ver. 95/06/20);1995;Atlus;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cave.cpp;Mame 0.103u1;04/01/2006;Mame 0.195;28/02/2018;0;4;2;1;1;RASTER;0;HORIZONTAL;320;240;57.550645;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @16 MHz, audiocpu Z80 @8 MHz;Speaker,YM2203 OPN,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM2203 OPN @4 MHz, oki1 OKI MSM6295 ADPCM @3 MHz, oki2 OKI MSM6295 ADPCM @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;Power Instinct;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=9_Z-wjZZmV8;-;0;NO;NO;NO;NO;English;70 to 80 (Good);-;70 to 80 (Good);NO
gpgolf;Golden Par Golf (Joystick, V1.1);1992;Strata/Incredible Technologies;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;itech8.cpp;Mame 0.82u2;23/05/2004;Mame 0.195;28/02/2018;0;1;2;1;1;RASTER;0;HORIZONTAL;256;240;60.000000;joystick (8-way);CRT 15kHz;MC6809;maincpu MC6809 @8 MHz, soundcpu MC6809 @8 MHz;Speaker,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM3812 OPL2 @4 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Golf;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;https://www.youtube.com/watch?v=Qzw3vrkQ1x0;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;NO
