name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
fitegolfu;"Fighting Golf (US)";1988;"SNK";NO;fitegolf;YES;fitegolf;-;
fitegolf2;"Fighting Golf (US, Ver 2)";1988;"SNK";NO;fitegolf;YES;fitegolf;-;
fitegolf;"Fighting Golf (World?)";1988;"SNK";YES;-;NO;-;-;
fhawkj;"Fighting Hawk (Japan)";1988;"Taito Corporation";NO;fhawk;YES;fhawk;-;
fhawk;"Fighting Hawk (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-;
fightrol;"Fighting Roller";1983;"Kaneko (Taito license)";YES;-;NO;-;-;
fsoccerj;"Fighting Soccer (Japan)";1988;"SNK";NO;fsoccer;YES;fsoccer;-;
fsoccerb;"Fighting Soccer (Joystick hack bootleg)";1988;"bootleg";NO;fsoccer;YES;fsoccer;-;
fsoccerba;"Fighting Soccer (Joystick hack bootleg, alt)";1988;"bootleg";NO;fsoccer;YES;fsoccer;-;
fsoccer;"Fighting Soccer (version 4)";1988;"SNK";YES;-;NO;-;-;
finalbj;"Final Blow (Japan)";1988;"Taito Corporation";NO;finalb;YES;finalb;-;
finalbu;"Final Blow (US)";1988;"Taito America Corporation";NO;finalb;YES;finalb;-;
finalb;"Final Blow (World)";1988;"Taito Corporation Japan";YES;-;NO;-;-;
fcrash;"Final Crash (bootleg (with 2xYM2203 + 2xMSM5205)) [Bootleg]";1990;"Playmark";NO;ffight;YES;ffight;-;
ffightj1;"Final Fight (900112 Japan)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightua;"Final Fight (900112 USA)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightj2;"Final Fight (900305 Japan)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightub;"Final Fight (900424 USA)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightj3;"Final Fight (900613 Japan)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightuc;"Final Fight (900613 USA)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightbl;"Final Fight (bootleg set 1 (with 2xYM2203 + 2xMSM5205), World) [Bootleg]";1990;"bootleg";NO;ffight;YES;ffight;-;
ffightbla;"Final Fight (bootleg set 2 (with 2xYM2203 + 2xMSM5205), World)) [Bootleg]";1990;"bootleg";NO;ffight;YES;ffight;-;
ffightj;"Final Fight (Japan)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightu;"Final Fight (USA, set 1)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightu1;"Final Fight (USA, set 2)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffightu2;"Final Fight (USA, set 3)";1989;"Capcom";NO;ffight;YES;ffight;-;
ffight;"Final Fight (World, set 1)";1989;"Capcom";YES;-;NO;-;-;
ffighta;"Final Fight (World, set 2)";1989;"Capcom";NO;ffight;YES;ffight;-;
fstarfrcj;"Final Star Force (Japan)";1992;"Tecmo";NO;fstarfrc;YES;fstarfrc;-;
fstarfrc;"Final Star Force (US)";1992;"Tecmo";YES;-;NO;-;-;
finalttr;"Final Tetris";1993;"Jeil Computer System";YES;-;NO;-;-;
finalizr;"Finalizer - Super Transformation";1985;"Konami";YES;-;NO;-;-;
finalizrb;"Finalizer - Super Transformation (bootleg) [Bootleg]";1985;"bootleg";NO;finalizr;YES;finalizr;-;
finehour;"Finest Hour (Japan)";1989;"Namco";YES;-;NO;-;-;
fball;"Fire Ball (FM Work) [Black Bar on the left side is normal.]";1992;"FM Work";YES;-;NO;-;-;
firebarr;"Fire Barrel (Japan)";1993;"Irem";NO;airass;YES;airass;-;
firehawk;"Fire Hawk (horizontal)";2001;"ESD";NO;spec2k;YES;spec2k;-;
fireshrk;"Fire Shark";1990;"Toaplan";YES;-;NO;-;-;
fireshrka;"Fire Shark (Earlier)";1989;"Toaplan";NO;fireshrk;YES;fireshrk;-;
fireshrkd;"Fire Shark (Korea, set 1, easier)";1990;"Toaplan (Dooyong license)";NO;fireshrk;YES;fireshrk;-;
fireshrkdh;"Fire Shark (Korea, set 2, harder)";1990;"Toaplan (Dooyong license)";NO;fireshrk;YES;fireshrk;-;
firetrapbl;"Fire Trap (Japan bootleg) [Bootleg]";1986;"bootleg";NO;firetrap;YES;firetrap;-;
firetrapj;"Fire Trap (Japan)";1986;"Wood Place Inc.";NO;firetrap;YES;firetrap;-;
firetrap;"Fire Trap (US, set 1)";1986;"Wood Place Inc. (Data East USA license)";YES;-;NO;-;-;
firetrapa;"Fire Trap (US, set 2)";1986;"Wood Place Inc. (Data East USA license)";NO;firetrap;YES;firetrap;-;
fixeight;"FixEight (Europe)";1992;"Toaplan";YES;-;NO;-;-;
fixeightt;"FixEight (Europe, Taito license)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeighth;"FixEight (Hong Kong)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightht;"FixEight (Hong Kong, Taito license)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightj;"FixEight (Japan)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightjt;"FixEight (Japan, Taito license)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightk;"FixEight (Korea)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightkt;"FixEight (Korea, Taito license)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeighta;"FixEight (Southeast Asia)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightat;"FixEight (Southeast Asia, Taito license)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeighttw;"FixEight (Taiwan)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeighttwt;"FixEight (Taiwan, Taito license)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightu;"FixEight (USA)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fixeightut;"FixEight (USA, Taito license)";1992;"Toaplan";NO;fixeight;YES;fixeight;-;
fpointbj;"Flash Point (Japan, bootleg) [Bootleg]";1989;"bootleg";NO;fpoint;YES;fpoint;-;
fpoint1d;"Flash Point (set 1, Japan, FD1094 317-0127A decrypted) [Bootleg]";1989;"Sega";NO;fpoint;YES;fpoint;-;
fpoint1;"Flash Point (set 1, Japan, FD1094 317-0127A)";1989;"Sega";NO;fpoint;YES;fpoint;-;
fpointd;"Flash Point (set 2, Japan, FD1094 317-0127A decrypted) [Bootleg]";1989;"Sega";NO;fpoint;YES;fpoint;-;
fpoint;"Flash Point (set 2, Japan, FD1094 317-0127A)";1989;"Sega";YES;-;NO;-;-;
fpointbl;"Flash Point (World, bootleg) [Bootleg]";1989;"bootleg";NO;fpoint;YES;fpoint;-;
flashgal;"Flashgal (set 1)";1985;"Sega";YES;-;NO;-;-;
flashgalk;"Flashgal (set 1, Kyugo logo)";1985;"Sega";NO;flashgal;YES;flashgal;-;
flashgala;"Flashgal (set 2)";1985;"Sega";NO;flashgal;YES;flashgal;-;
flicky;"Flicky (128k Version, 315-5051)";1984;"Sega";YES;-;NO;-;-;
flickya;"Flicky (128k Version, 315-5051, larger roms))";1984;"Sega";NO;flicky;YES;flicky;-;
flickys2;"Flicky (128k Version, not encrypted)";1984;"Sega";NO;flicky;YES;flicky;-;
flickyg;"Flicky (128k Version, System 2, 315-5051, alt graphics)";1984;"Sega";NO;flicky;YES;flicky;-;
flickys2g;"Flicky (128k Version, System 2, not encrypted, alt graphics)";1984;"Sega";NO;flicky;YES;flicky;-;
flickyo;"Flicky (64k Version, 315-5051, set 1)";1984;"Sega";NO;flicky;YES;flicky;-;
flickys1;"Flicky (64k Version, 315-5051, set 2)";1984;"Sega";NO;flicky;YES;flicky;-;
flipull;"Flipull (Japan)";1989;"Taito Corporation";NO;plotting;YES;plotting;-;
flyboy;"Fly-Boy";1982;"Kaneko";YES;-;NO;-;-;
flyboyb;"Fly-Boy (bootleg)";1982;"bootleg";NO;flyboy;YES;flyboy;-;
fnshark;"Flyin' Shark (bootleg of Hishou Zame) [Bootleg]";1987;"bootleg";NO;fshark;YES;fshark;-;
fsharkbt;"Flying Shark (bootleg with 8741) [Bootleg]";1987;"bootleg";NO;fshark;YES;fshark;-;
fshark;"Flying Shark (World)";1987;"Toaplan / Taito Corporation";YES;-;NO;-;-;
flytiger;"Flying Tiger (set 1)";1992;"Dooyong";YES;-;NO;-;-;
flytigera;"Flying Tiger (set 2)";1992;"Dooyong";NO;flytiger;YES;flytiger;-;
footchmp;"Football Champ (World)";1990;"Taito Corporation Japan";YES;-;NO;-;-;
fbfrenzy;"Football Frenzy (NGM-034)(NGH-034)";1992;"SNK";YES;neogeo;NO;-;-;
forcebrk;"Force Break (bootleg) [Bootleg]";1986;"bootleg";NO;brkthru;YES;brkthru;-;
forgottnua;"Forgotten Worlds (US, B-Board 88618B-2, rev A)";1988;"Capcom";NO;forgottn;YES;forgottn;-;
forgottnuaa;"Forgotten Worlds (US, B-Board 88618B-2, rev AA)";1988;"Capcom";NO;forgottn;YES;forgottn;-;
forgottnuc;"Forgotten Worlds (US, B-Board 88618B-2, Rev C)";1988;"Capcom";NO;forgottn;YES;forgottn;-;
forgottnue;"Forgotten Worlds (US, B-Board 88618B-2, Rev E)";1988;"Capcom";NO;forgottn;YES;forgottn;-;
forgottnu;"Forgotten Worlds (US, B-Board 88621B-2, rev C)";1988;"Capcom";NO;forgottn;YES;forgottn;-;
forgottna;"Forgotten Worlds (World)";1988;"Capcom";NO;forgottn;YES;forgottn;-;
forgottn;"Forgotten Worlds (World, newer)";1988;"Capcom";YES;-;NO;-;-;
formatz;"Formation Z";1984;"Jaleco";YES;-;NO;-;-;
freekickb1;"Free Kick (bootleg set 1)";1987;"bootleg";NO;freekick;YES;freekick;-;
freekickb3;"Free Kick (bootleg set 3)";1987;"bootleg";NO;freekick;YES;freekick;-;
freekick;"Free Kick (NS6201-A 1987.10)";1987;"Nihon System (Merit license)";YES;-;NO;-;-;
freekicka;"Free Kick (NS6201-A 1987.9)";1987;"Nihon System";NO;freekick;YES;freekick;-;
freeze;"Freeze";1984;"Cinematronics";YES;-;NO;-;-;
friskyt;"Frisky Tom (set 1)";1981;"Nichibutsu";YES;-;NO;-;-;
friskyta;"Frisky Tom (set 2)";1981;"Nichibutsu";NO;friskyt;YES;friskyt;-;
friskytb;"Frisky Tom (set 3, encrypted) [Broken, please use parent romset!]";1981;"Nichibutsu";NO;friskyt;YES;friskyt;-;
frogf;"Frog (Falcon bootleg) [Bootleg]";1981;"bootleg";NO;frogger;YES;frogger;-;
frogg;"Frog (Galaxian hardware) [Bootleg]";1981;"bootleg";NO;frogger;YES;frogger;-;
froggers;"Frog [Bootleg]";1981;"bootleg";NO;frogger;YES;frogger;-;
cps1frog;"Frog Feast (CPS-1) [Homebrew]";2006;"Rastersoft (Homebrew)";YES;-;NO;-;-;
ngfrog;"Frog Feast (Neo Geo) [Homebrew]";2006;"Rastersoft";YES;neogeo;NO;-;-;
pgmfrog;"Frog Feast (PGM) [Homebrew]";2006;"RasterSoft";YES;pgm;NO;-;-;
frogger;"Frogger";1981;"Konami";YES;-;NO;-;-;
froggermc;"Frogger (Moon Cresta hardware) [No Sound]";1981;"Konami (Sega license)";NO;frogger;YES;frogger;-;
froggrs;"Frogger (Scramble hardware)";1981;"Coin Music";NO;frogger;YES;frogger;-;
froggers1;"Frogger (Sega set 1)";1981;"Konami (Sega license)";NO;frogger;YES;frogger;-;
froggers2;"Frogger (Sega set 2)";1981;"Konami (Sega license)";NO;frogger;YES;frogger;-;
froggers3;"Frogger (Sega set 3)";1981;"Konami (Sega license)";NO;frogger;YES;frogger;-;
fjbuster;"Fujiyama Buster (Japan)";1992;"Kaneko";NO;shogwarr;YES;shogwarr;-;
fullthrl;"Full Throttle (Japan)";1987;"Taito Corporation";NO;topspeed;YES;topspeed;-;
funkybee;"Funky Bee";1982;"Orca";YES;-;NO;-;-;
funkybeeb;"Funky Bee (bootleg, harder)";1982;"bootleg";NO;funkybee;YES;funkybee;-;
fnkyfish;"Funky Fish";1981;"Sun Electronics";YES;-;NO;-;-;
funkyjetj;"Funky Jet (Japan, rev 2)";1992;"Data East Corporation";NO;funkyjet;YES;funkyjet;-;
funkyjeta;"Funky Jet (World)";1992;"[Data East] (Mitchell license)";NO;funkyjet;YES;funkyjet;-;
funkyjet;"Funky Jet (World, rev 1)";1992;"[Data East] (Mitchell license)";YES;-;NO;-;-;
funybubl;"Funny Bubble";1999;"In Chang Electronic Co";YES;-;NO;-;-;
funybublc;"Funny Bubble (Comad version)";1999;"Comad Industry Co Ltd";NO;funybubl;YES;funybubl;-;
futspy;"Future Spy";1984;"Sega";YES;-;NO;-;zaxxon;
glocu;"G-LOC Air Battle (US)";1990;"Sega";NO;gloc;YES;gloc;-;
gloc;"G-LOC Air Battle (World)";1990;"Sega";YES;-;NO;-;-;
glocr360;"G-LOC R360";1990;"Sega";NO;gloc;YES;gloc;-;
gijoej;"G.I. Joe (Japan, JAA)";1992;"Konami";NO;gijoe;YES;gijoe;-;
gijoeu;"G.I. Joe (US, UAB)";1992;"Konami";NO;gijoe;YES;gijoe;-;
gijoe;"G.I. Joe (World, EAB, set 1)";1992;"Konami";YES;-;NO;-;-;
gijoea;"G.I. Joe (World, EB8, prototype?)";1992;"Konami";NO;gijoe;YES;gijoe;-;
gaialast;"Gaia - The Last Choice of Earth";1999;"SemiCom / XESS";YES;-;NO;-;-;
gaia;"Gaia Crusaders";1999;"Noise Factory";YES;-;NO;-;-;
gaiapols;"Gaiapolis (ver EAF)";1993;"Konami";YES;-;NO;-;-;
gaiapolsj;"Gaiapolis (ver JAF)";1993;"Konami";NO;gaiapols;YES;gaiapols;-;
gaiapolsu;"Gaiapolis (ver UAF)";1993;"Konami";NO;gaiapols;YES;gaiapols;-;
gwarrior;"Galactic Warriors";1985;"Konami";YES;-;NO;-;-;
galaga88;"Galaga '88";1987;"Namco";YES;-;NO;-;-;
galaga88a;"Galaga '88 (02-03-88)";1987;"Namco";NO;galaga88;YES;galaga88;-;
galaga88j;"Galaga '88 (Japan)";1987;"Namco";NO;galaga88;YES;galaga88;-;
galagamf;"Galaga (Midway set 1 with fast shoot hack)";1981;"Namco (Midway License)";NO;galaga;YES;galaga;galaga;
galagamw;"Galaga (Midway set 1)";1981;"Namco (Midway License)";NO;galaga;YES;galaga;galaga;
galagamk;"Galaga (Midway set 2)";1981;"Namco (Midway License)";NO;galaga;YES;galaga;galaga;
galaga;"Galaga (Namco rev. B)";1981;"Namco";YES;-;NO;-;-;
galagao;"Galaga (Namco)";1981;"Namco";NO;galaga;YES;galaga;galaga;
galaga3a;"Galaga 3 (GP3 rev. C)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus;
galaga3;"Galaga 3 (GP3 rev. D)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus;
galaga3b;"Galaga 3 (GP3)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus;
galaga3c;"Galaga 3 (set 4)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus;
galaga3m;"Galaga 3 (set 5)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus;
neogalag;"Galaga Demo (set 1) [Homebrew]";2013;"Cristiano Bei/www.iocerom.com";YES;neogeo;NO;-;-;
neogalaga;"Galaga Demo (set 2) [Homebrew]";2013;"Cristiano Bei/www.iocerom.com";NO;neogalag;YES;neogalag;-;
galaxbsf;"Galaxian (bootleg, set 1) [Bootleg]";1979;"bootleg";NO;galaxian;YES;galaxian;-;
galaxianbl;"Galaxian (bootleg, set 2) [Bootleg]";1979;"bootleg";NO;galaxian;YES;galaxian;-;
galaxiani;"Galaxian (Irem)";1979;"bootleg? (Irem)";NO;galaxian;YES;galaxian;-;
galaxianm;"Galaxian (Midway set 1)";1979;"Namco (Midway license)";NO;galaxian;YES;galaxian;-;
galaxianmo;"Galaxian (Midway set 2)";1979;"Namco (Midway license)";NO;galaxian;YES;galaxian;-;
galaxian;"Galaxian (Namco set 1)";1979;"Namco";YES;-;NO;-;-;
galaxiana;"Galaxian (Namco set 2)";1979;"Namco";NO;galaxian;YES;galaxian;-;
galaxrf;"Galaxian (Recreativos Franco S.A. Spanish bootleg)";1980;"bootleg (Recreativos Franco S.A.)";NO;galaxian;YES;galaxian;-;
galaxiant;"Galaxian (Taito)";1979;"Namco (Taito license)";NO;galaxian;YES;galaxian;-;
galaxrfgg;"Galaxian Growing Galaxip / Galaxian Nave Creciente (Recreativos Franco S.A. Spanish bootleg)";1980;"bootleg (Recreativos Franco S.A.)";NO;galaxian;YES;galaxian;-;
galap4;"Galaxian Part 4 (hack) [Hack]";1979;"G.G.I";NO;galaxian;YES;galaxian;-;
galapx;"Galaxian Part X (moonaln hack) [Hack]";1979;"hack";NO;galaxian;YES;galaxian;-;
tst_galx;"Galaxian Test ROM [Prototype]";1979;"Test ROM";NO;galaxian;YES;galaxian;-;
galturbo;"Galaxian Turbo (superg hack) [Hack]";1979;"hack";NO;galaxian;YES;galaxian;-;
galemp;"Galaxy Empire (bootleg?) [Bootleg]";1980;"bootleg (Taito do Brasil)";NO;uniwars;YES;uniwars;-;
galaxyfg;"Galaxy Fight - Universal Warriors";1995;"Sunsoft";YES;neogeo;NO;-;-;
gforce2;"Galaxy Force 2";1988;"Sega";YES;-;NO;-;-;
gforce2j;"Galaxy Force 2 (Japan)";1988;"Sega";NO;gforce2;YES;gforce2;-;
gforce2ja;"Galaxy Force 2 (Japan, Rev A)";1988;"Sega";NO;gforce2;YES;gforce2;-;
gforce2sd;"Galaxy Force 2 (Super Deluxe unit)";1988;"Sega";NO;gforce2;YES;gforce2;-;
galaxygn;"Galaxy Gunners [No Sound.]";1989;"Electronic Devices Italy";YES;-;NO;-;-;
gallag;"Gallag [Bootleg]";1981;"bootleg";NO;galaga;YES;galaga;galaga;
gallop;"Gallop - Armed police Unit (Japan)";1991;"Irem";NO;cosmccop;YES;cosmccop;-;
galmedes;"Galmedes (Japan)";1992;"Visco";YES;-;NO;-;-;
galhustl;"Gals Hustler";1997;"ACE International";NO;pgalvip;YES;pgalvip;-;
galpanic;"Gals Panic (Unprotected)";1990;"Kaneko";YES;-;NO;-;-;
galpani4;"Gals Panic 4 (Japan)";1996;"Kaneko";YES;skns;NO;-;-;
galpani4k;"Gals Panic 4 (Korea)";1996;"Kaneko";NO;galpani4;YES;galpani4;-;
galpanidx;"Gals Panic DX (Asia)";2001;"Kaneko";NO;galpani4;YES;galpani4;-;
galpanis;"Gals Panic S - Extra Edition (Europe)";1997;"Kaneko";YES;skns;NO;-;-;
galpanisj;"Gals Panic S - Extra Edition (Japan)";1997;"Kaneko";NO;galpanis;YES;galpanis;-;
galpanisk;"Gals Panic S - Extra Edition (Korea)";1997;"Kaneko";NO;galpanis;YES;galpanis;-;
galpans2a;"Gals Panic S2 (Asia)";1999;"Kaneko";NO;galpans2;YES;galpans2;-;
galpans2;"Gals Panic S2 (Europe)";1999;"Kaneko";YES;skns;NO;-;-;
galpans2j;"Gals Panic S2 (Japan)";1999;"Kaneko";NO;galpans2;YES;galpans2;-;
galpans3;"Gals Panic S3 (Japan)";2002;"Kaneko";YES;skns;NO;-;-;
galpansu;"Gals Panic SU (Korea)";1999;"Kaneko";NO;galpans2;YES;galpans2;-;
galspnbl;"Gals Pinball";1996;"Comad";YES;-;NO;-;-;
usg182;"Games V18.2";1989;"U.S. Games";NO;usgames;YES;usgames;-;
usg185;"Games V18.5";1990;"U.S. Games";NO;usgames;YES;usgames;-;
usg187c;"Games V18.7C";1991;"U.S. Games";NO;usgames;YES;usgames;-;
usgames;"Games V25.4X";1992;"U.S. Games";YES;-;NO;-;-;
ginkun;"Ganbare Ginkun";1995;"Tecmo";YES;-;NO;-;-;
gangonta;"Ganbare! Gonta!! 2 / Party Time: Gonta the Diver II (Japan Release)";1995;"Mitchell";NO;prtytime;YES;prtytime;-;
ganbare;"Ganbare! Marine Kun (Marine 2K0411 JPN)";2000;"Capcom";YES;-;NO;-;-;
gbusters;"Gang Busters (set 1)";1988;"Konami";YES;-;NO;-;-;
gbustersa;"Gang Busters (set 2)";1988;"Konami";NO;gbusters;YES;gbusters;-;
gangwars;"Gang Wars";1989;"Alpha Denshi Co.";YES;-;NO;-;-;
gangwarsb;"Gang Wars (bootleg) [Bootleg]";1989;"bootleg";NO;gangwars;YES;gangwars;-;
gangwarsj;"Gang Wars (Japan)";1989;"Alpha Denshi Co.";NO;gangwars;YES;gangwars;-;
gangwarsu;"Gang Wars (US)";1989;"Alpha Denshi Co.";NO;gangwars;YES;gangwars;-;
ganryu;"Ganryu / Musashi Ganryuki";1999;"Visco";YES;neogeo;NO;-;-;
gaplusd;"Gaplus (GP2 rev D, alternate hardware)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus;
gaplus;"Gaplus (GP2 rev. B)";1984;"Namco";YES;-;NO;-;-;
gaplusa;"Gaplus (GP2)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus;
gaplust;"Gaplus (Tecfri PCB) [Bootleg]";1992;"bootleg (Tecfri)";NO;gaplus;YES;gaplus;gaplus;
gardia;"Gardia (317-0006)";1986;"Coreland / Sega";YES;-;NO;-;-;
garogun;"Garogun Seroyang (Korea)";2000;"Yun Sung";YES;-;NO;-;-;
garoubl;"Garou - Mark of the Wolves (bootleg) [Bootleg]";1999;"bootleg";NO;garou;YES;garou;-;
garou;"Garou - Mark of the Wolves (NGM-2530)";1999;"SNK";YES;neogeo;NO;-;-;
garouh;"Garou - Mark of the Wolves (NGM-2530) (NGH-2530)";1999;"SNK";NO;garou;YES;garou;-;
garoup;"Garou - Mark of the Wolves (prototype) [Prototype]";1999;"SNK";NO;garou;YES;garou;-;
garuka;"Garuka (Japan ver. W) [Minor Video glitches in level 2.]";1988;"Konami";NO;devstors;YES;devstors;-;
garyoret;"Garyo Retsuden (Japan)";1987;"Data East Corporation";YES;-;NO;-;-;
gatedoom1;"Gate of Doom (US revision 1)";1990;"Data East Corporation";NO;darkseal;YES;darkseal;-;
gatedoom;"Gate of Doom (US revision 4)";1990;"Data East Corporation";NO;darkseal;YES;darkseal;-;
gauntlet2pg1;"Gauntlet (2 Players, German, rev 1)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntlet2pg;"Gauntlet (2 Players, German, rev 4)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntlet2pj2;"Gauntlet (2 Players, Japanese rev 2)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntlet2pj;"Gauntlet (2 Players, Japanese, rev 5)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntlet2pr3;"Gauntlet (2 Players, rev 3)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntlet2p;"Gauntlet (2 Players, rev 6)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletg;"Gauntlet (German, rev 10)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletgr3;"Gauntlet (German, rev 3)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletgr6;"Gauntlet (German, rev 6)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletgr8;"Gauntlet (German, rev 8)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletj12;"Gauntlet (Japanese, rev 12)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletj;"Gauntlet (Japanese, rev 13)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletr1;"Gauntlet (rev 1)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntlet;"Gauntlet (rev 14)";1985;"Atari Games";YES;-;NO;-;-;
gauntletr2;"Gauntlet (rev 2)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletr4;"Gauntlet (rev 4)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletr5;"Gauntlet (rev 5)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletr7;"Gauntlet (rev 7)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntletr9;"Gauntlet (rev 9)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gauntlets;"Gauntlet (Spanish, rev 15)";1985;"Atari Games";NO;gauntlet;YES;gauntlet;-;
gaunt2;"Gauntlet II";1986;"Atari Games";YES;-;NO;-;-;
gaunt22pg;"Gauntlet II (2 Players, German)";1986;"Atari Games";NO;gaunt2;YES;gaunt2;-;
gaunt22p1;"Gauntlet II (2 Players, rev 1)";1986;"Atari Games";NO;gaunt2;YES;gaunt2;-;
gaunt22p;"Gauntlet II (2 Players, rev 2)";1986;"Atari Games";NO;gaunt2;YES;gaunt2;-;
gaunt2g;"Gauntlet II (German)";1986;"Atari Games";NO;gaunt2;YES;gaunt2;-;
geebee;"Gee Bee";1978;"Namco";YES;-;NO;-;-;
geebeeg;"Gee Bee (Gremlin)";1978;"[Namco] (Gremlin license)";NO;geebee;YES;geebee;-;
gekiridnj;"Gekirindan (Ver 2.3J 1995/09/21)";1995;"Taito Corporation";NO;gekiridn;YES;gekiridn;-;
gekiridn;"Gekirindan (Ver 2.3O 1995/09/21)";1995;"Taito Corporation";YES;-;NO;-;-;
gemini;"Gemini Wing (Japan)";1987;"Tecmo";YES;-;NO;-;-;
geminib;"Gemini Wing (World, bootleg) [Bootleg]";1987;"Tecmo";NO;gemini;YES;gemini;-;
genix;"Genix Family";1994;"NIX";YES;-;NO;-;-;
genpeitd;"Genpei ToumaDen";1986;"Namco";YES;-;NO;-;-;
gensitou;"Genshi-Tou 1930's (Japan)";1989;"SNK";NO;prehisle;YES;prehisle;-;
geostorm;"Geostorm (Japan)";1994;"Irem";NO;gunforc2;YES;gunforc2;-;
getstarb1;"Get Star (bootleg, set 1) [Bootleg]";1986;"bootleg";NO;grdian;YES;grdian;-;
getstarb2;"Get Star (bootleg, set 2) [Bootleg]";1986;"bootleg";NO;grdian;YES;grdian;-;
getstarj;"Get Star (Japan)";1986;"Toaplan / Taito";NO;grdian;YES;grdian;-;
ghostbi;"Ghost Busters (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES]";2009;"Sergi";YES;neogeo;NO;-;-;
ghostmun;"Ghost Muncher [Bootleg]";1981;"Leisure and Allied";NO;puckman;YES;puckman;-;
gpilotsh;"Ghost Pilots (NGH-020)(US)";1991;"SNK";NO;gpilots;YES;gpilots;-;
gpilots;"Ghost Pilots (NGM-020)(NGH-020)";1991;"SNK";YES;neogeo;NO;-;-;
ghostlop;"Ghostlop (prototype) [Prototype]";1996;"Data East Corporation";YES;neogeo;NO;-;-;
gmgalax;"Ghostmuncher Galaxian (bootleg) [Bootleg]";1981;"LAX";YES;-;NO;-;-;
gngbl;"Ghosts'n Goblins (bootleg with Cross) [Bootleg]";1985;"bootleg";NO;gng;YES;gng;-;
gngbla;"Ghosts'n Goblins (bootleg, harder) [Bootleg]";1985;"bootleg";NO;gng;YES;gng;-;
gngblita;"Ghosts'n Goblins (Italian bootleg, harder) [Bootleg]";1985;"bootleg";NO;gng;YES;gng;-;
gngprot;"Ghosts'n Goblins (prototype)";1985;"Capcom";NO;gng;YES;gng;-;
gngt;"Ghosts'n Goblins (US)";1985;"Capcom (Taito America License)";NO;gng;YES;gng;-;
gngc;"Ghosts'n Goblins (World Revision C)";1985;"Capcom";NO;gng;YES;gng;-;
gng;"Ghosts'n Goblins (World? set 1)";1985;"Capcom";YES;-;NO;-;-;
gnga;"Ghosts'n Goblins (World? set 2)";1985;"Capcom";NO;gng;YES;gng;-;
ghoulsu;"Ghouls'n Ghosts (US)";1988;"Capcom";NO;ghouls;YES;ghouls;-;
ghouls;"Ghouls'n Ghosts (World)";1988;"Capcom";YES;-;NO;-;-;
