name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
searchp2;Search Eye Plus V2.0;1999;Yun Sung;YES;-;NO;-;-;
sectionz;Section Z (set 1);1985;Capcom;YES;-;NO;-;-;
seganinj;Sega Ninja (315-5102);1985;Sega;YES;-;NO;-;-;
seicross;Seicross;1984;Nichibutsu / Alice;YES;-;NO;-;-;
selfeena;Sel Feena;1991;East Technology;YES;-;NO;-;-;
sengoku2;Sengoku 2 / Sengoku Denshou 2;1993;SNK;YES;neogeo;NO;-;-;
sengoku3;Sengoku 3 / Sengoku Densho 2001;2001;SNK / Noise Factory;YES;neogeo;NO;-;-;
shadfrce;Shadow Force (World, Version 3);1993;Technos Japan;YES;-;NO;-;-;
shadoww;Shadow Warriors (World, set 1);1988;Tecmo;YES;-;NO;-;-;
shadowld;Shadowland (YD3);1987;Namco;YES;-;NO;-;-;
shinfz;Shinobi / FZ-2006 (Korean System 16 bootleg) (ISG Selection Master Type 2006);2006;ISG;YES;isgsm;NO;-;-;
shocking;Shocking;1997;Yun Sung;YES;-;NO;-;-;
sidearms;Side Arms - Hyper Dyne (World, 861129);1986;Capcom;YES;-;NO;-;-;
sidepckt;Side Pocket (World);1986;Data East Corporation;YES;-;NO;-;-;
skykid;Sky Kid (new version);1985;Namco;YES;-;NO;-;-;
skykiddx;Sky Kid Deluxe (set 1);1986;Namco;YES;-;NO;-;-;
snapjack;Snap Jack;1982;Universal;YES;-;NO;-;-;
sokonuke;Sokonuke Taisen Game (Japan);1995;Sammy Industries;YES;-;NO;-;-;
soldivid;Sol Divide - The Sword Of Darkness;1997;Psikyo;YES;-;NO;-;-;
soldam;Soldam;1992;Jaleco;YES;-;NO;-;-;
amazon;Soldier Girl Amazon;1986;Nichibutsu;YES;-;NO;-;-;
sstriker;Sorcer Striker (World);1993;Raizing;YES;-;NO;-;-;
spacegun;Space Gun (World);1990;Taito Corporation Japan;YES;-;NO;-;-;
sraider;Space Raider;1982;Universal;YES;-;NO;-;-;
spatter;Spatter;1984;Sega;YES;-;NO;-;-;
speakres;Speak & Rescue;1980;Sun Electronics;YES;-;NO;-;-;
spdcoin;Speed Coin (prototype) [Prototype];1984;Stern;YES;-;NO;-;-;
speedspn;Speed Spin;1994;TCH;YES;-;NO;-;-;
spelunkr;Spelunker;1985;Irem (licensed from Broderbund);YES;-;NO;-;tr606drumkit;
spelunk2;Spelunker II - 23 no Kagi (Japan);1986;Irem (licensed from Broderbund);YES;-;NO;-;tr606drumkit;
spinmast;Spin Master / Miracle Adventure;1993;Data East Corporation;YES;neogeo;NO;-;-;
splatter;Splatter House (World, new version (SH3));1988;Namco;YES;-;NO;-;-;
squash;Squash (Ver. 1.0);1992;Gaelco;YES;-;NO;-;-;
starfigh;Star Fighter (v1);1990;SunA;YES;-;NO;-;-;
sgunner;Steel Gunner (Rev B);1990;Namco;YES;-;NO;-;-;
sgunner2;Steel Gunner 2 (US);1991;Namco;YES;-;NO;-;-;
stinger;Stinger;1983;Seibu Denshi;YES;-;NO;-;-;
stmblade;Storm Blade (US);1996;Visco;YES;-;NO;-;-;
strhoop;Street Hoop / Street Slam / Dunk Dream (DEM-004) (DEH-004);1994;Data East Corporation;YES;neogeo;NO;-;-;
strkfgtr;Strike Fighter (World);1991;Sega;YES;-;NO;-;-;
sbishi;Super Bishi Bashi Championship (ver JAA, 2 Players) [Imperfect gfx (bad priorities)];1998;Konami;YES;-;NO;-;-;
supbtime;Super Burger Time (World, set 1);1990;Data East Corporation;YES;-;NO;-;-;
superchs;Super Chase - Criminal Termination (World);1992;Taito Corporation Japan;YES;-;NO;-;-;
sdodgeb;Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu;1996;Technos;YES;neogeo;NO;-;-;
suprloco;Super Locomotive (Rev.A);1982;Sega;YES;-;NO;-;-;
sranger;Super Ranger (v2.0);1988;SunA;YES;-;NO;-;-;
ssideki;Super Sidekicks / Tokuten Ou;1992;SNK;YES;neogeo;NO;-;-;
ssideki2;Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - real fight football (NGM-061)(NGH-061);1994;SNK;YES;neogeo;NO;-;-;
ssideki3;Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikou e no michi;1995;SNK;YES;neogeo;NO;-;-;
ssi;Super Space Invaders '91 (World);1990;Taito Corporation Japan;YES;-;NO;-;-;
sws92;Super World Stadium '92 (Japan);1992;Namco;YES;-;NO;-;-;
sws93;Super World Stadium '93 (Japan);1993;Namco;YES;-;NO;-;-;
sws;Super World Stadium (Japan);1992;Namco;YES;-;NO;-;-;
gogomile;Susume! Mile Smile / Go Go! Mile Smile (newer);1995;Fuuki;YES;-;NO;-;-;
swat;SWAT (315-5048);1984;Coreland / Sega;YES;-;NO;-;-;
swimmer;Swimmer (set 1);1982;Tehkan;YES;-;NO;-;-;
syvalion;Syvalion (Japan);1988;Taito Corporation;YES;-;NO;-;-;
tnk3;T.N.K III (US);1985;SNK;YES;-;NO;-;-;
tactcian;Tactician (set 1);1982;Konami (Sega license);YES;-;NO;-;-;
cupfinal;Taito Cup Finals (Ver 1.0O 1993/02/28);1993;Taito Corporation Japan;YES;-;NO;-;-;
pwrgoal;Taito Power Goal (Ver 2.5O 1994/11/03);1994;Taito Corporation Japan;YES;-;NO;-;-;
tangtang;Tang Tang (ver. 0526, 26/05/2000);2000;ESD;YES;-;NO;-;-;
tankfrce;Tank Force (US, 2 Players);1991;Namco;YES;-;NO;-;-;
tazmania;Tazz-Mania (set 1);1982;Stern;YES;-;NO;-;-;
tws96;Tecmo World Soccer '96;1996;Tecmo;YES;neogeo;NO;-;-;
teddybb;TeddyBoy Blues (315-5115, New Ver.);1985;Sega;YES;-;NO;-;-;
terracre;Terra Cresta (YM3526 set 1);1985;Nichibutsu;YES;-;NO;-;-;
terraf;Terra Force;1987;Nichibutsu;YES;-;NO;-;-;
tetrisp2;Tetris Plus 2 (World);1997;Jaleco / The Tetris Company;YES;-;NO;-;-;
mrflea;The Amazing Adventures of Mr. F. Lea;1982;Pacific Novelty;YES;-;NO;-;-;
astyanax;The Astyanax;1989;Jaleco;YES;-;NO;-;-;
edrandy;The Cliffhanger - Edward Randy (World ver 3);1990;Data East Corporation;YES;-;NO;-;-;
dbldynj;The Double Dynamites (Japan, 13NOV89);1989;Seibu Kaihatsu;YES;-;NO;-;-;
theend;The End;1980;Konami;YES;-;NO;-;-;
karatour;The Karate Tournament;1992;Mitchell;YES;-;NO;-;-;
kod;The King of Dragons (910805 etc);1991;Capcom;YES;-;NO;-;-;
darkmist;The Lost Castle In Darkmist;1986;Taito Corporation;YES;-;NO;-;-;
ninjak;The Ninja Kids (World);1990;Taito Corporation Japan;YES;-;NO;-;-;
ninjaw;The Ninja Warriors (World, later version);1987;Taito Corporation Japan;YES;-;NO;-;-;
superspy;The Super Spy (NGM-011)(NGH-011);1990;SNK;YES;neogeo;NO;-;-;
todruaga;The Tower of Druaga (New Ver.);1984;Namco;YES;-;NO;-;-;
trally;Thrash Rally (ALM-003)(ALH-003);1991;Alpha Denshi Co.;YES;neogeo;NO;-;-;
3wonders;Three Wonders (wonder 3 910520 etc);1991;Capcom;YES;-;NO;-;-;
thndrbld;Thunder Blade (upright, FD1094 317-0056);1987;Sega;YES;-;NO;-;-;
tdragon2;Thunder Dragon 2 (9th Nov. 1993);1993;NMK;YES;-;NO;-;-;
tophuntr;Top Hunter - Roddy & Cathy (NGM-046);1994;SNK;YES;neogeo;NO;-;-;
tpgolf;Top Player's Golf (NGM-003)(NGH-003);1990;SNK;YES;neogeo;NO;-;-;
trstar;Top Ranking Stars (Ver 2.1O 1993/05/21) (New Version);1993;Taito Corporation Japan;YES;-;NO;-;-;
touchgo;Touch & Go (World);1995;Gaelco;YES;-;NO;-;-;
tdfever;TouchDown Fever (US);1987;SNK;YES;-;NO;-;-;
tkdensho;Toukidenshou - Angel Eyes (VER. 960614) [No sound];1996;Tecmo;YES;-;NO;-;-;
tricktrp;Trick Trap (World?) [Graphics issues in the ending credits.];1987;Konami;YES;-;NO;-;-;
trojan;Trojan (US set 1);1986;Capcom;YES;-;NO;-;-;
trophyh;Trophy Hunting - Bear & Moose V1.0 [Hangs are normal, just wait it out.];2002;Sammy USA Corporation;YES;-;NO;-;-;
truxton;Truxton;1988;[Toaplan] Taito Corporation;YES;-;NO;-;-;
turbofrc;Turbo Force (World);1991;Video System Co.;YES;-;NO;-;-;
turkhunt;Turkey Hunting USA V1.0;2001;Sammy USA Corporation;YES;-;NO;-;-;
twincobr;Twin Cobra (World);1987;Toaplan / Taito Corporation;YES;-;NO;-;-;
tcobra2;Twin Cobra II (Ver 2.1O 1995/11/30);1995;Taito Corporation Japan;YES;-;NO;-;-;
twinhawk;Twin Hawk (World);1989;Taito Corporation Japan;YES;-;NO;-;-;
twinqix;Twin Qix (Ver 1.0A 1995/01/17) (Prototype) [Prototype];1995;Taito America Corporation;YES;-;NO;-;-;
twinbee;TwinBee (ROM version);1985;Konami;YES;-;NO;-;-;
twinspri;Twinkle Star Sprites;1996;ADK;YES;neogeo;NO;-;-;
earthjkr;U.N. Defense Force: Earth Joker (Japan);1993;Visco;YES;-;NO;-;-;
unsquad;U.N. Squadron (US);1989;Daipro / Capcom;YES;-;NO;-;-;
usclssic;U.S. Classic;1989;Seta;YES;-;NO;-;-;
dangar;Ufo Robo Dangar (4/07/1987);1986;Nichibutsu;YES;-;NO;-;-;
ultrax;Ultra X Weapons / Ultra Keibitai;1995;Banpresto / Tsuburaya Productions;YES;-;NO;-;-;
valkyrie;Valkyrie No Densetsu (Japan);1989;Namco;YES;-;NO;-;-;
vanvan;Van-Van Car;1983;Sanritsu;YES;-;NO;-;-;
vandyke;Vandyke (Japan);1990;UPL;YES;nmk004;NO;-;-;
vaportra;Vapor Trail - Hyper Offence Formation (World revision 1);1989;Data East Corporation;YES;-;NO;-;-;
vmetal;Varia Metal;1995;Excellent System;YES;-;NO;-;-;
victroad;Victory Road;1986;SNK;YES;-;NO;-;-;
vigilant;Vigilante (World, Rev E);1988;Irem;YES;-;NO;-;-;
gowcaizr;Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer;1995;Technos;YES;neogeo;NO;-;-;
vblokbrk;VS Block Breaker (Europe);1997;Kaneko / Mediaworks;YES;skns;NO;-;-;
vulgus;Vulgus (set 1);1984;Capcom;YES;-;NO;-;-;
wwallyj;Wally wo Sagase! (rev B, Japan, FD1094 317-0197B);1992;Sega;YES;-;NO;-;-;
wardner;Wardner (World);1987;Toaplan / Taito Corporation Japan;YES;-;NO;-;-;
warriorb;Warrior Blade - Rastan Saga Episode III (Japan);1991;Taito Corporation;YES;-;NO;-;-;
wjammers;Windjammers / Flying Power Disc;1994;Data East Corporation;YES;neogeo;NO;-;-;
wschamp;Wing Shooting Championship V2.00;2001;Sammy USA Corporation;YES;-;NO;-;-;
wiping;Wiping;1982;Nichibutsu;YES;-;NO;-;-;
wizdfire;Wizard Fire (Over Sea v2.1);1992;Data East Corporation;YES;-;NO;-;-;
wndrplnt;Wonder Planet (Japan);1987;Data East Corporation;YES;-;NO;-;-;
wh1;World Heroes (ALM-005);1992;Alpha Denshi Co.;YES;neogeo;NO;-;-;
wh2j;World Heroes 2 Jet (ADM-007)(ADH-007);1994;ADK / SNK;YES;neogeo;NO;-;-;
whp;World Heroes Perfect;1995;ADK / SNK;YES;neogeo;NO;-;-;
ws;World Stadium (Japan);1988;Namco;YES;-;NO;-;-;
wwfwfest;WWF WrestleFest (World);1991;Technos Japan;YES;-;NO;-;-;
wwfmania;WWF: Wrestlemania (rev 1.30 08/10/95);1995;Midway;YES;-;NO;-;-;
xmultipl;X Multiply (World, M81);1989;Irem;YES;-;NO;-;-;
xsleena;Xain'd Sleena (World);1986;Technos Japan (Taito license);YES;-;NO;-;-;
youjyudn;Youjyuden (Japan);1986;Irem;YES;-;NO;-;-;
zaviga;Zaviga;1984;Data East Corporation;YES;-;NO;-;-;
zedblade;Zed Blade / Operation Ragnarok;1994;NMK;YES;neogeo;NO;-;-;
zeropnt;Zero Point (set 1);1998;Unico;YES;-;NO;-;-;
zeropnt2;Zero Point 2;1999;Unico;YES;-;NO;-;-;
zingzip;Zing Zing Zip;1992;Allumer + Tecmo;YES;-;NO;-;-;
zzyzzyxx;Zzyzzyxx (set 1);1982;Cinematronics + Advanced Microcomputer Systems;YES;-;NO;-;-;
