name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;
12in1;"12 in 1";199?;"<unlicensed>";YES;-;NO;-;-;
13mahjan;"13 Ma Jiang - 98 Mei Shao Nu Pian (Chi)";1998;"BBD";YES;-;NO;-;-;
16tongnk;"16 Ton (Jpn, Game no Kandume MegaCD Rip)";1991;"Sega";NO;16ton;YES;16ton;-;
16ton;"16 Ton (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
16zhan;"16 Zhang Ma Jiang (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
2psymmac;"2 in 1 - Psycho Pinball & Micro Machines (Euro)";1993;"Codemasters";YES;-;NO;-;-;
2020bbj;"2020 Toshi Super Baseball (Jpn)";1994;"Electronic Arts Victor";NO;2020bb;YES;2020bb;-;
3in1fwt;"3 in 1 Flashback - World Championship Soccer - Tecmo World Cup 92 (Pirate)";199?;"<unknown>";YES;-;NO;-;-;
3in1rmb;"3 in 1 Road Rash - Ms. Pac-Man - Block Out (Pirate)";199?;"<unknown>";YES;-;NO;-;-;
3ninja;"3 Ninjas Kick Back (USA)";1994;"Psygnosis";YES;-;NO;-;-;
4in1pb;"4 in 1 (Pirate)";199?;"<unknown>";YES;-;NO;-;-;
6pak;"6-Pak (USA)";1996;"Sega";YES;-;NO;-;-;
688atsub;"688 Attack Sub (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
bugslife;"A Bug's Life";199?;"<unlicensed>";YES;-;NO;-;-;
bugslifea;"A Bug's Life (Alt?)";199?;"<unlicensed>";NO;bugslife;YES;bugslife;-;
dinotale;"A Dinosaur's Tale (USA)";1993;"Hi-Tech Expression";YES;-;NO;-;-;
aresshmd;"A Ressha de Ikou MD - Take the 'A' Train (Jpn)";1992;"Sega";YES;-;NO;-;-;
aaharima;"Aa Harimanada (Jpn)";1993;"Sega";YES;-;NO;-;-;
aaahhrm;"AAAHH!!! Real Monsters (Euro)";1995;"Viacom New Media";YES;-;NO;-;-;
aaahhrmu;"AAAHH!!! Real Monsters (USA)";1995;"Viacom New Media";NO;aaahhrm;YES;aaahhrm;-;
action52;"Action 52 (USA)";1993;"Active Enterprises";YES;-;NO;-;-;
action52a;"Action 52 (USA, Alt)";1993;"Active Enterprises";NO;action52;YES;action52;-;
ar;"Action Replay (Euro)";199?;"<unknown>";YES;-;NO;-;-;
addfamv;"Addams Family Values (Euro)";1994;"Ocean";YES;-;NO;-;-;
advdaisn;"Advanced Daisenryaku - Deutsch Dengeki Sakusen (Jpn, Rev. A)";1991;"Sega";YES;-;NO;-;-;
adveboy;"Adventurous Boy - Mao Xian Xiao Zi (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
aeroblst;"Aero Blasters: Trouble Specialty Raid Unit (Jpn)";1991;"Kaneko";NO;airbustr;YES;airbustr;-;
aero;"Aero the Acro-Bat (Euro)";1993;"Sunsoft";YES;-;NO;-;-;
aerop;"Aero the Acro-Bat (Prototype)";1993;"Sunsoft";NO;aero;YES;aero;-;
aerou;"Aero the Acro-Bat (USA)";1993;"Sunsoft";NO;aero;YES;aero;-;
aero2;"Aero the Acro-Bat 2 (Euro)";1994;"Sunsoft";YES;-;NO;-;-;
aero2u;"Aero the Acro-Bat 2 (USA)";1994;"Sunsoft";NO;aero2;YES;aero2;-;
aerobiz;"Aerobiz (USA)";1992;"Koei";YES;-;NO;-;-;
aerobizs;"Aerobiz Supersonic (USA)";1994;"Koei";YES;-;NO;-;-;
aburner2;"After Burner II (Euro, USA)";1990;"Sega";YES;-;NO;-;-;
aburner2j;"After Burner II (Jpn)";1990;"Denpa Shinbunsha";NO;aburner2;YES;aburner2;-;
airbustr;"Air Buster: Trouble Specialty Raid Unit (USA)";1991;"Kaneko";YES;-;NO;-;-;
airdiverj;"Air Diver (Jpn)";1990;"Asmik Ace";NO;airdiver;YES;airdiver;-;
airdiver;"Air Diver (USA)";1990;"Seismic";YES;-;NO;-;-;
airmanag;"Air Management - Oozora ni Kakeru (Jpn)";1992;"Koei";NO;aerobiz;YES;aerobiz;-;
airmang2;"Air Management II - Koukuuou o Mezase (Jpn)";1994;"Koei";NO;aerobizs;YES;aerobizs;-;
akumajo;"Akumajou Dracula - Vampire Killer (Jpn)";1994;"Konami";NO;cvania;YES;cvania;-;
aladdin2;"Aladdin II";199?;"<unlicensed>";YES;-;NO;-;-;
alexkiddk;"Alex Kidd - Cheongong Maseong (Kor)";1990;"Samsung";NO;alexkidd;YES;alexkidd;-;
alexkidd1;"Alex Kidd in the Enchanted Castle (Euro)";1990;"Sega";NO;alexkidd;YES;alexkidd;-;
alexkidd;"Alex Kidd in the Enchanted Castle (Euro, Rev. A)";1990;"Sega";YES;-;NO;-;-;
alexkiddj;"Alex Kidd in the Enchanted Castle (Jpn)";1989;"Sega";NO;alexkidd;YES;alexkidd;-;
alexkiddu;"Alex Kidd in the Enchanted Castle (USA)";1989;"Sega";NO;alexkidd;YES;alexkidd;-;
aliensol;"Alien Soldier (Euro)";1995;"Sega";YES;-;NO;-;-;
aliensolj;"Alien Soldier (Jpn)";1995;"Sega";NO;aliensol;YES;aliensol;-;
astorm;"Alien Storm (World)";1991;"Sega";YES;-;NO;-;-;
alien3a;"Alien3 (Euro, USA)";1993;"Arena Entertainment";NO;alien3;YES;alien3;-;
alien3;"Alien3 (Euro, USA, Rev. A)";1993;"Arena Entertainment";YES;-;NO;-;-;
alisiad;"Alisia Dragoon (Euro)";1992;"Sega";YES;-;NO;-;-;
alisiadj;"Alisia Dragoon (Jpn)";1992;"Game Arts";NO;alisiad;YES;alisiad;-;
alisiadu;"Alisia Dragoon (USA)";1992;"Sega";NO;alisiad;YES;alisiad;-;
altbeast;"Altered Beast (Euro, USA)";1989;"Sega";YES;-;NO;-;-;
amerglad;"American Gladiators (USA)";1992;"GameTek";YES;-;NO;-;-;
agassi;"Andre Agassi Tennis (Euro)";1992;"TecMagik";YES;-;NO;-;-;
agassiu;"Andre Agassi Tennis (USA)";1992;"TecMagik";NO;agassi;YES;agassi;-;
agassiup;"Andre Agassi Tennis (USA, Prototype)";1992;"TecMagik";NO;agassi;YES;agassi;-;
animania;"Animaniacs (Euro)";1994;"Konami";YES;-;NO;-;-;
animaniau;"Animaniacs (USA)";1994;"Konami";NO;animania;YES;animania;-;
anotherw;"Another World (Euro)";1993;"Virgin Games";YES;-;NO;-;-;
genchohi;"Aoki Ookami to Shiroki Mejika - Genchou Hishi (Jpn)";1993;"Koei";NO;genghis2;YES;genghis2;-;
aqrenk;"Aq Renkan Awa (Chi)";1995;"C&E";YES;-;NO;-;-;
arcadecl;"Arcade Classics (Euro, USA)";1996;"Sega";YES;-;NO;-;-;
arcadegh;"Arcade's Greatest Hits (Euro)";1996;"Midway";YES;-;NO;-;-;
archrivl;"Arch Rivals (Euro, USA)";1992;"Flying Edge";YES;-;NO;-;-;
arcusj;"Arcus Odyssey (Jpn)";1991;"Wolf Team";NO;arcus;YES;arcus;-;
arcus;"Arcus Odyssey (USA)";1991;"Renovation";YES;-;NO;-;-;
arnoldp;"Arnold Palmer Tournament Golf (Euro, USA)";1989;"Sega";YES;-;NO;-;-;
arrowp;"Arrow Flash (USA, Prototype)";1990;"Renovation";NO;arrow;YES;arrow;-;
arrow;"Arrow Flash (World)";1990;"Sega";YES;-;NO;-;-;
artalive;"Art Alive (World)";1991;"Sega";YES;-;NO;-;-;
aof;"Art of Fighting (Euro)";1994;"Sega";YES;-;NO;-;-;
aofp;"Art of Fighting (Prototype, 19940711)";1994;"Sega";NO;aof;YES;aof;-;
aofu;"Art of Fighting (USA)";1994;"Sega";NO;aof;YES;aof;-;
arttool;"Art Tool";199?;"<unknown>";YES;-;NO;-;-;
asscreed;"Assassins Creed (Rus)";199?;"<unlicensed>";NO;dlair;YES;dlair;-;
leynos;"Assault Suit Leynos (Jpn)";1990;"NCS";NO;trgearth;YES;trgearth;-;
astergre;"Asterix and the Great Rescue (Euro)";1993;"Sega";YES;-;NO;-;-;
astergreu;"Asterix and the Great Rescue (USA)";1994;"Sega";NO;astergre;YES;astergre;-;
asterpg;"Asterix and the Power of the Gods (Euro)";1995;"Sega";YES;-;NO;-;-;
asterpgp;"Asterix and the Power of the Gods (Euro, Prototype)";1995;"Sega";NO;asterpg;YES;asterpg;-;
atomroboj;"Atomic Robo-Kid (Jpn)";1990;"Treco";NO;atomrobo;YES;atomrobo;-;
atomrobo;"Atomic Robo-Kid (USA)";1990;"Treco";YES;-;NO;-;-;
atomrun;"Atomic Runner (Euro)";1992;"Data East";YES;-;NO;-;-;
atomrunu;"Atomic Runner (USA)";1992;"Data East";NO;atomrun;YES;atomrun;-;
atptour;"ATP Tour Championship Tennis (Euro)";1995;"Sega";YES;-;NO;-;-;
atptourp7;"ATP Tour Championship Tennis (Prototype, 19940509)";1994;"Sega";NO;atptour;YES;atptour;-;
atptourp6;"ATP Tour Championship Tennis (Prototype, 19940719)";1994;"Sega";NO;atptour;YES;atptour;-;
atptourp5;"ATP Tour Championship Tennis (Prototype, 19940723)";1994;"Sega";NO;atptour;YES;atptour;-;
atptourp4;"ATP Tour Championship Tennis (Prototype, 19940802)";1994;"Sega";NO;atptour;YES;atptour;-;
atptourp3;"ATP Tour Championship Tennis (Prototype, 19940805)";1994;"Sega";NO;atptour;YES;atptour;-;
atptourp2;"ATP Tour Championship Tennis (Prototype, 19940808)";1994;"Sega";NO;atptour;YES;atptour;-;
atptourp1;"ATP Tour Championship Tennis (Prototype, 19940908)";1994;"Sega";NO;atptour;YES;atptour;-;
atptouru;"ATP Tour Championship Tennis (USA)";1994;"Sega";NO;atptour;YES;atptour;-;
austrarl;"Australian Rugby League (Euro)";1994;"Electronic Arts";YES;-;NO;-;-;
avatar;"Avatar (Rus)";199?;"<unknown>";NO;jimpower;YES;jimpower;-;
awepossm;"Awesome Possum (USA)";1993;"Tengen";YES;-;NO;-;-;
awepossmp;"Awesome Possum (USA, Prototype)";1993;"Tengen";NO;awepossm;YES;awepossm;-;
aworg;"Aworg (Jpn, SegaNet)";1991;"Sega";YES;-;NO;-;-;
awspro;"AWS Pro Moves Soccer (USA)";1993;"ASCII Entertainment";YES;-;NO;-;-;
smgp2;"Ayrton Senna's Super Monaco GP II (Euro, Jpn)";1992;"Sega";YES;-;NO;-;-;
smgp2u;"Ayrton Senna's Super Monaco GP II (USA)";1992;"Sega";NO;smgp2;YES;smgp2;-;
bob;"B.O.B. (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
bobp;"B.O.B. (USA, Prototype)";1993;"Electronic Arts";NO;bob;YES;bob;-;
babyboom1;"Baby Boom (Prototype, 19940603)";199?;"<unknown>";NO;babyboom;YES;babyboom;-;
babyboom2;"Baby Boom (Prototype, 19940606)";199?;"<unknown>";NO;babyboom;YES;babyboom;-;
babyboom;"Baby Boom (Prototype, 19940811)";199?;"<unknown>";YES;-;NO;-;-;
babyd;"Baby's Day Out (USA, Prototype)";199?;"<unknown>";YES;-;NO;-;-;
babydo;"Baby's Day Out (USA, Prototype, Earlier)";199?;"<unknown>";NO;babyd;YES;babyd;-;
backtof3;"Back to the Future Part III (Euro)";1991;"Imageworks";YES;-;NO;-;-;
backtof3u;"Back to the Future Part III (USA)";1991;"Arena Entertainment";NO;backtof3;YES;backtof3;-;
badomen;"Bad Omen (Jpn, Kor)";1992;"Hot-B";NO;devilish;YES;devilish;-;
bahamuts;"Bahamut Senki (Jpn)";1991;"Sega";YES;-;NO;-;-;
balljack;"Ball Jacks (Euro, Jpn)";1993;"Namco";YES;-;NO;-;-;
ballz3d;"Ballz 3D (Euro, USA)";1994;"Accolade";YES;-;NO;-;-;
barbiesm;"Barbie Super Model (USA)";1992;"Hi Tech Expressions";YES;-;NO;-;-;
barbvac;"Barbie Vacation Adventure (USA, Prototype)";1994;"Hi Tech Expressions";YES;-;NO;-;-;
bk2p;"Bare Knuckle II (Jpn, Prototype)";1992;"Sega";NO;sor2;YES;sor2;-;
bk3;"Bare Knuckle III (Jpn)";1994;"Sega";NO;sor3;YES;sor3;-;
bk3p;"Bare Knuckle III (Jpn, Prototype)";1994;"Sega";NO;sor3;YES;sor3;-;
barkley;"Barkley Shut Up and Jam! (Euro, USA)";1993;"Accolade";YES;-;NO;-;-;
barkley2;"Barkley Shut Up and Jam! 2 (USA)";1995;"Accolade";YES;-;NO;-;-;
barkley2p;"Barkley Shut Up and Jam! 2 (USA, Prototype)";1995;"Accolade";NO;barkley2;YES;barkley2;-;
barney;"Barney's Hide & Seek Game (USA)";1993;"Sega";YES;-;NO;-;-;
barver;"Barver Battle Saga - Tai Kong Zhan Shi (Chi)";199?;"<unlicensed>";YES;-;NO;-;-;
bassmc;"BASS Masters Classic (USA)";1995;"Black Pearl";YES;-;NO;-;-;
bassmpro;"BASS Masters Classic - Pro Edition (USA)";1996;"THQ";YES;-;NO;-;-;
batman;"Batman (Euro)";1990;"Sega";YES;-;NO;-;-;
batmanj;"Batman (Jpn)";1990;"Sunsoft";NO;batman;YES;batman;-;
batmanu;"Batman (USA)";1990;"Sunsoft";NO;batman;YES;batman;-;
batmanrj;"Batman - Revenge of the Joker (USA)";1992;"Sunsoft";YES;-;NO;-;-;
batmanf;"Batman Forever (World)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
batmanrn;"Batman Returns (World)";1992;"Sega";YES;-;NO;-;-;
battlyui;"Battle Golfer Yui (Jpn)";1991;"Sega";YES;-;NO;-;-;
btlmania;"Battle Mania (Jpn)";1992;"Vic Tokai";NO;troubsht;YES;troubsht;-;
btlmanid;"Battle Mania Daiginjou (Jpn, Kor)";1993;"Vic Tokai";YES;-;NO;-;-;
battlesq;"Battle Squadron (Euro, USA)";1990;"Electronic Arts";YES;-;NO;-;-;
battlems;"Battlemaster (USA)";1991;"Arena Entertainment";YES;-;NO;-;-;
btech;"BattleTech (USA)";1994;"Extreme Entertainment Group";YES;-;NO;-;-;
btoadsdd;"Battletoads & Double Dragon - The Ultimate Team (USA)";1993;"Tradewest";YES;-;NO;-;-;
btoads;"Battletoads (World)";1991;"Tradewest";YES;-;NO;-;-;
beastwj;"Beast Warriors (Jpn)";1991;"Riot";NO;beastw;YES;beastw;-;
beastw;"Beast Wrestler (USA)";1991;"Renovation";YES;-;NO;-;-;
beastbal;"Beastball (Prototype)";199?;"Spectrum Holobyte";YES;-;NO;-;-;
beavis;"Beavis and Butt-Head (Euro)";1994;"Viacom New Media";YES;-;NO;-;-;
beavisu;"Beavis and Butt-Head (USA)";1994;"Viacom New Media";NO;beavis;YES;beavis;-;
beavisup;"Beavis and Butt-Head (USA, Prototype)";1994;"Viacom New Media";NO;beavis;YES;beavis;-;
ben10;"Ben 10 (Rus)";199?;"<unknown>";YES;-;NO;-;-;
bestofp;"Best of the Best - Championship Karate (Euro, Prototype)";1993;"Electro Brain";NO;bestof;YES;bestof;-;
bestof;"Best of the Best - Championship Karate (USA)";1993;"Electro Brain";YES;-;NO;-;-;
beyoasis;"Beyond Oasis (USA)";1995;"Sega";NO;thor;YES;thor;-;
beyoasisp;"Beyond Oasis (USA, Prototype, 19941101)";1994;"Sega";NO;thor;YES;thor;-;
beyondzt;"Beyond Zero Tolerance (USA, Prototype)";1995;"Accolade";YES;-;NO;-;-;
bibleadv;"Bible Adventures (USA)";1995;"Wisdom Tree";YES;-;NO;-;-;
bigfd;"Big's Fishing Derby";2014;"2014 flamewing";YES;-;NO;-;-;
billwlsh;"Bill Walsh College Football (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
billwl95;"Bill Walsh College Football 95 (USA)";1994;"Electronic Arts";YES;-;NO;-;-;
bimini;"Bimini Run (USA)";1990;"Nuvision Entertainment";YES;-;NO;-;-;
biohazrb;"Bio Hazard Battle (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
biohazrbp;"Bio Hazard Battle (USA, Prototype)";1992;"Sega";NO;biohazrb;YES;biohazrb;-;
sailormn;"Bishoujo Senshi Sailor Moon (Jpn)";1994;"Ma-Ba";YES;-;NO;-;-;
bladeven;"Blades of Vengeance (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
bmaster2;"Blaster Master 2 (USA)";1993;"Sunsoft";YES;-;NO;-;-;
bmaster2p;"Blaster Master 2 (USA, Prototype)";1993;"Sunsoft";NO;bmaster2;YES;bmaster2;-;
blockb;"Blockbuster World Video Game Championship II (USA)";1995;"Acclaim Entertainment";YES;-;NO;-;-;
blockout;"Blockout (World)";1991;"Electronic Arts";YES;-;NO;-;-;
bloodsht;"Bloodshot ~ Battle Frenzy (Euro)";1994;"Acclaim Entertainment";YES;-;NO;-;-;
bluealma;"Blue Almanac (Jpn)";1991;"Kodansha";YES;-;NO;-;-;
bodycob;"Body Count (Bra)";1994;"Tec Toy";NO;bodyco;YES;bodyco;-;
bodyco;"Body Count (Euro)";1994;"Sega";YES;-;NO;-;-;
bodycop;"Body Count (Euro, Prototype)";1994;"Sega";NO;bodyco;YES;bodyco;-;
bodycop5;"Body Count (USA, Prototype, 19940127)";1994;"Sega";NO;bodyco;YES;bodyco;-;
bodycop4;"Body Count (USA, Prototype, 19940208)";1994;"Sega";NO;bodyco;YES;bodyco;-;
bodycop3;"Body Count (USA, Prototype, 19940303)";1994;"Sega";NO;bodyco;YES;bodyco;-;
bodycop2;"Body Count (USA, Prototype, 19940308)";1994;"Sega";NO;bodyco;YES;bodyco;-;
bobc206;"Bomb on Basic City 2.06";2016;"2016 Vetea";YES;-;NO;-;-;
bomber;"Bomber";2005;"TecToy";YES;-;NO;-;-;
bomboy;"Bomboy (Tw)";1993;"Gamtec";YES;-;NO;-;-;
bnzabros1;"Bonanza Bros. (Euro, Jpn)";1991;"Sega";NO;bnzabros;YES;bnzabros;-;
bnzabros;"Bonanza Bros. (Euro, Jpn, Rev. A)";1991;"Sega";YES;-;NO;-;-;
bnzabrosu;"Bonanza Bros. (USA, Kor)";1991;"Sega";NO;bnzabros;YES;bnzabros;-;
bonkers;"Bonkers (Euro, USA)";1994;"Sega";YES;-;NO;-;-;
bonkersp5;"Bonkers (USA, Prototype, 19940328)";1994;"Sega";NO;bonkers;YES;bonkers;-;
bonkersp4;"Bonkers (USA, Prototype, 19940503)";1994;"Sega";NO;bonkers;YES;bonkers;-;
bonkersp3;"Bonkers (USA, Prototype, 19941004)";1994;"Sega";NO;bonkers;YES;bonkers;-;
bonkersp2;"Bonkers (USA, Prototype, 19941025)";1994;"Sega";NO;bonkers;YES;bonkers;-;
bonkersp1;"Bonkers (USA, Prototype, 19941029)";1994;"Sega";NO;bonkers;YES;bonkers;-;
booger;"Boogerman - A Pick and Flick Adventure (Euro)";1994;"Interplay";YES;-;NO;-;-;
boogeru;"Boogerman - A Pick and Flick Adventure (USA)";1994;"Interplay";NO;booger;YES;booger;-;
boogie;"Boogie Woogie Bowling (Jpn)";1993;"Visco";NO;champbwl;YES;champbwl;-;
boxinglg;"Boxing Legends of the Ring (USA)";1993;"Electro Brain";YES;-;NO;-;-;
bsteam3;"Boy Soccer Team III (Jpn, Pirate)";199?;"<pirate>";NO;tecmocup;YES;tecmocup;-;
dracula;"Bram Stoker's Dracula (Euro)";1993;"Sony Imagesoft";YES;-;NO;-;-;
draculau;"Bram Stoker's Dracula (USA)";1993;"Sony Imagesoft";NO;dracula;YES;dracula;-;
bretth;"Brett Hull Hockey '95 (USA)";1994;"Accolade";YES;-;NO;-;-;
brianlar1;"Brian Lara Cricket (Euro, 199503)";1995;"Codemasters";NO;brianlar;YES;brianlar;-;
brianlar;"Brian Lara Cricket (Euro, 199506)";1995;"Codemasters";YES;-;NO;-;-;
brianl96a;"Brian Lara Cricket 96 (Euro, 199603)";1996;"Codemasters";NO;brianl96;YES;brianl96;-;
brianl96;"Brian Lara Cricket 96 (Euro, 199604)";1996;"Codemasters";YES;-;NO;-;-;
brutal;"Brutal - Paws of Fury (Euro)";1994;"GameTek";YES;-;NO;-;-;
brutalu;"Brutal - Paws of Fury (USA)";1994;"GameTek";NO;brutal;YES;brutal;-;
bubba;"Bubba'n'Stix (Euro)";1994;"Core Design";YES;-;NO;-;-;
bubbap;"Bubba'n'Stix (Euro, Prototype)";1994;"Core Design";NO;bubba;YES;bubba;-;
bubbau;"Bubba'n'Stix (USA)";1993;"Core Design";NO;bubba;YES;bubba;-;
bubblesq;"Bubble and Squeak (Euro)";1994;"Sunsoft";YES;-;NO;-;-;
bubblesqu;"Bubble and Squeak (USA)";1994;"Sunsoft";NO;bubblesq;YES;bubblesq;-;
bubsy2;"Bubsy II (Euro, USA)";1994;"Accolade";YES;-;NO;-;-;
bubsy;"Bubsy in Claws Encounters of the Furred Kind (Euro, USA)";1993;"Accolade";YES;-;NO;-;-;
buckrog;"Buck Rogers - Countdown to Doomsday (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
budokan;"Budokan - The Martial Spirit (Euro)";1990;"Electronic Arts";YES;-;NO;-;-;
budokanu;"Budokan - The Martial Spirit (USA)";1990;"Electronic Arts";NO;budokan;YES;budokan;-;
bugsbun;"Bugs Bunny in Double Trouble (Euro)";1996;"Sega";YES;-;NO;-;-;
bugsbunu;"Bugs Bunny in Double Trouble (USA)";1996;"Sega";NO;bugsbun;YES;bugsbun;-;
bullvsbl;"Bulls versus Blazers and the NBA Playoffs (Euro, USA)";1993;"Electronic Arts";YES;-;NO;-;-;
bullvsla;"Bulls Vs Lakers and the NBA Playoffs (Euro, USA)";1992;"Electronic Arts";YES;-;NO;-;-;
burnforc;"Burning Force (Euro)";1991;"Sega";YES;-;NO;-;-;
burnforcj;"Burning Force (Jpn)";1990;"Namcot";NO;burnforc;YES;burnforc;-;
burnforcu;"Burning Force (USA)";1990;"Namco";NO;burnforc;YES;burnforc;-;
cadash;"Cadash (USA, Asia, Kor)";1992;"Taito";YES;-;NO;-;-;
caesar;"Caesar no Yabou (Jpn)";1991;"Micronet";NO;warrior;YES;warrior;-;
caesar2;"Caesar no Yabou II (Jpn)";1992;"Micronet";NO;warrior2;YES;warrior2;-;
caesars;"Caesars Palace (USA)";1993;"Virgin Interactive";YES;-;NO;-;-;
calripkn;"Cal Ripken Jr. Baseball (USA)";1992;"Mindscape";YES;-;NO;-;-;
cal50;"Cal.50 - Caliber Fifty (USA)";1991;"Mentrix Software";YES;-;NO;-;-;
calgames;"California Games (Euro, USA)";1991;"Sega";YES;-;NO;-;-;
cfodder;"Cannon Fodder (Euro)";1994;"Virgin Interactive";YES;-;NO;-;-;
havoc;"Capt'n Havoc (Euro)";1994;"Codemasters";YES;-;NO;-;-;
captaven;"Captain America and the Avengers (Euro)";1992;"Sega";YES;-;NO;-;-;
captavenu;"Captain America and the Avengers (USA)";1992;"Data East";NO;captaven;YES;captaven;-;
captavenup;"Captain America and the Avengers (USA, Prototype)";1992;"Data East";NO;captaven;YES;captaven;-;
captlang;"Captain Lang (Jpn)";1994;"Data East";NO;havoc;YES;havoc;-;
captplan;"Captain Planet and the Planeteers (Euro)";1993;"Sega";YES;-;NO;-;-;
captplanu;"Captain Planet and the Planeteers (USA)";1993;"Sega";NO;captplan;YES;captplan;-;
castlillj;"Castle of Illusion - Fushigi no Oshiro Daibouken (Jpn)";1990;"Sega";NO;castlill;YES;castlill;-;
castlill;"Castle of Illusion Starring Mickey Mouse (Euro, USA)";1990;"Sega";YES;-;NO;-;-;
cvaniau;"Castlevania - Bloodlines (USA)";1994;"Konami";NO;cvania;YES;cvania;-;
cvania;"Castlevania - The New Generation (Euro)";1994;"Konami";YES;-;NO;-;-;
cvaniap;"Castlevania - The New Generation (Euro, Prototype)";1994;"Konami";NO;cvania;YES;cvania;-;
centur;"Centurion - Defender of Rome (Euro, USA)";1991;"Electronic Arts";YES;-;NO;-;-;
chakan;"Chakan (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
kidchamj;"Chameleon Kid (Jpn)";1992;"Sega";NO;kidcham;YES;kidcham;-;
champwcs;"Champions World Class Soccer (World)";1993;"Flying Edge";YES;-;NO;-;-;
champbwl;"Championship Bowling (USA)";1993;"Mentrix Software";YES;-;NO;-;-;
champool;"Championship Pool (USA)";1993;"Mindscape";YES;-;NO;-;-;
cproam;"Championship Pro-Am (USA)";1992;"Tradewest";YES;-;NO;-;-;
cjfuweng;"Chao Ji Da Fu Weng (Chi)";199?;"Gametec?";YES;-;NO;-;-;
chase;"Chase";2014;"2014 Jack Nolddor & Davidian";YES;-;NO;-;-;
chasehq2;"Chase H.Q. II (USA)";1992;"Taito";YES;-;NO;-;-;
chavez2;"Chavez II (USA)";1993;"American Softworks";NO;boxinglg;YES;boxinglg;-;
cheese;"Cheese Cat-Astrophe Starring Speedy Gonzales (Euro)";1995;"Sega";YES;-;NO;-;-;
chelnov;"Chelnov (Jpn)";1992;"Data East";NO;atomrun;YES;atomrun;-;
chess;"Chess (Rus)";1998;"BSComp";YES;-;NO;-;-;
chessa;"Chess (Rus, Alt)";1998;"BSComp";NO;chess;YES;chess;-;
chessb;"Chess (Rus, v1.05)";199?;"<unknown>";NO;chess;YES;chess;-;
chester;"Chester Cheetah - Too Cool to Fool (USA)";1992;"Kaneko";YES;-;NO;-;-;
chesterw;"Chester Cheetah - Wild Wild Quest (USA)";1992;"Kaneko";YES;-;NO;-;-;
chichi;"Chi Chi's Pro Challenge Golf (USA)";1993;"Virgin Interactive";YES;-;NO;-;-;
chibim;"Chibi Maruko-chan - Wakuwaku Shopping (Jpn)";1992;"Namcot";YES;-;NO;-;-;
chiki;"Chiki Chiki Boys (Euro, USA)";1992;"Sega";YES;-;NO;-;-;
chikij;"Chiki Chiki Boys (Jpn, Kor)";1992;"Sega";NO;chiki;YES;chiki;-;
chinesec;"Chinese Chess";199?;"<unlicensed>";YES;-;NO;-;-;
chinf3;"Chinese Fighter III (Chi) [Imperfect Protection Emulation]";199?;"<unlicensed>";YES;-;NO;-;-;
chinf3a;"Chinese Fighter III (Chi, Unprotected?)";199?;"<unlicensed>";NO;chinf3;YES;chinf3;-;
miracle9;"Chou Kyuukai Miracle Nine (Jpn)";1995;"Sega";YES;-;NO;-;-;
dinolandj;"Chou Touryuu Retsuden - Dino Land (Jpn)";1991;"Wolf Team";NO;dinoland;YES;dinoland;-;
chuckrck;"Chuck Rock (Euro)";1992;"Virgin Games";YES;-;NO;-;-;
chuckrcku;"Chuck Rock (USA)";1992;"Virgin Games";NO;chuckrck;YES;chuckrck;-;
chukrck2j;"Chuck Rock II (Jpn)";1994;"Virgin Games";NO;chukrck2;YES;chukrck2;-;
chukrck2;"Chuck Rock II - Son of Chuck (Euro)";1993;"Core Design";YES;-;NO;-;-;
chukrck2u;"Chuck Rock II - Son of Chuck (USA)";1993;"Virgin Games";NO;chukrck2;YES;chukrck2;-;
chukrck2up;"Chuck Rock II - Son of Chuck (USA, Prototype)";1993;"Virgin Games";NO;chukrck2;YES;chukrck2;-;
excelart;"Chuck's Excellent Art Tool Animator (USA)";199?;"<unknown>";YES;-;NO;-;-;
classicc;"Classic Collection (Euro)";1994;"Sega";YES;-;NO;-;-;
clayfght;"Clay Fighter (Euro)";1994;"Interplay";YES;-;NO;-;-;
clayfghtu;"Clay Fighter (USA)";1994;"Interplay";NO;clayfght;YES;clayfght;-;
cliffh;"Cliffhanger (Euro)";1993;"Sony Imagesoft";YES;-;NO;-;-;
cliffhp;"Cliffhanger (Prototype)";1993;"Sony Imagesoft";NO;cliffh;YES;cliffh;-;
cliffhu;"Cliffhanger (USA)";1993;"Sony Imagesoft";NO;cliffh;YES;cliffh;-;
clue;"Clue (USA)";1992;"Parker Brothers";YES;-;NO;-;-;
coachk;"Coach K College Basketball (USA)";1995;"Electronic Arts";YES;-;NO;-;-;
colleg96;"College Football USA 96 (USA)";1995;"Electronic Arts";YES;-;NO;-;-;
colleg97;"College Football USA 97 (USA)";1996;"Electronic Arts";YES;-;NO;-;-;
